GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11	2.911	0.79944699	-2.3035489	-3.2813225	0.89675302	-3.2812674	1.1690667	1.1601421	-3.1304335	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	4.8187359e-06	0.95481724	-1.5381661	1.36012e-05	1.5381549	6.0260192e-06	-1.6709125e-06	-2.0687202	2024-08-13@16:43	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	0.82885918	-2.3274202	-3.2968068	0.94916682	-3.2967927	1.3379673	1.2726667	-3.1422928	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	2.0955841e-07	0.95780209	-1.5400648	-1.1924728e-07	1.5400627	-2.5558192e-09	1.852587e-08	-2.0699841	2024-08-13@16:44	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	0.91136661	-2.3521128	-3.3133465	1.0515475	-3.3132799	1.5335428	1.4176346	-3.1548387	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	1.4543471e-07	0.9608359	-1.5420531	-1.7536908e-06	1.5420404	3.5837606e-06	5.6534923e-06	-2.0713139	2024-08-13@16:44	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	1.060117	-2.3777731	-3.3307657	1.2372844	-3.3307403	1.787126	1.6172343	-3.1679778	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-8.4257654e-07	0.96395754	-1.5441227	-1.3184066e-06	1.5441165	-7.3549211e-07	-2.1398254e-06	-2.0727131	2024-08-13@16:44	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	1.3065413	-2.40334	-3.3484673	1.541009	-3.3484355	2.1204552	1.8757557	-3.1813015	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	1.5003316e-06	0.96701359	-1.5461734	-2.4644269e-07	1.5461667	3.2077247e-06	-4.8315279e-07	-2.0740881	2024-08-13@16:45	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	1.6601892	-2.4288813	-3.3663159	2.0031016	-3.3663009	2.5713839	2.1956285	-3.1947561	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-1.4759093e-06	0.97002413	-1.548204	-3.6627895e-06	1.5482004	2.2902013e-06	-3.7227309e-07	-2.07545	2024-08-13@16:45	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	2.1272723	-2.4542704	-3.3842258	2.6466223	-3.3842161	3.1679621	2.6238876	-3.2082528	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	-1.1392282e-07	0.97297885	-1.5502113	8.6055042e-07	1.5502092	-5.6053996e-07	4.0714746e-06	-2.0767898	2024-08-13@16:45	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	2.7431645	-2.4794011	-3.40209	3.4947358	-3.4020888	3.9043399	3.2074214	-3.2217381	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-5.6842281e-07	0.97586425	-1.5521839	-6.4535018e-07	1.5521836	-3.4445762e-07	7.1584067e-07	-2.0781027	2024-08-13@16:46	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	3.5647868	-2.5042695	-3.4198708	4.5790966	-3.4198711	4.8120344	3.9617851	-3.2351852	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-3.0429743e-07	0.97868447	-1.5541202	-2.8465403e-07	1.5541203	2.3120393e-07	4.3512487e-07	-2.0793876	2024-08-13@16:46	1.9306	1	0.2821	v2.7.1	
YY	11	2.911	4.5874679	-2.5288472	-3.4375516	5.9153437	-3.4375514	5.9185807	4.9369493	-3.2485767	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-8.4464712e-08	0.98143698	-1.5560205	-7.6330729e-08	1.5560205	2.1421752e-07	1.0248217e-07	-2.0806434	2024-08-13@16:46	1.9306	1	0.2821	v2.7.1	
