CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
1	Broyden	0	-6.059687632e-06	-17.3998915	-0.8462286126	Y	8	0.04334774135	self-energy	sharp_wc_2_b_35	1.720713175	0.0107261093	0.904097399	0.003467689872	2.502956338	0.02622593214	-0.8641175783	1.980717078	-0.8680918716	1.980596805	2.544321663	0.02616479123	2.801781311	0.01047970752	0.8657866388	0.0218997015	a248bdd	2x2_2C_8b_C2v_L	3	0.9976140728	1.001083811	0.9999999998733065	0.000487966368	-0.0002176450213	0.2887937791	-0.1406864847	0.0007864995417	-0.001008882122	0.0004668735926	-0.00113336332	0.00100528744	-0.002627827934	0.001601878985	-0.002005509317	-0.0002175885215	0.00034753792	-0.3252453413	0.7063530378	boucle_1bande.py	R0:S0:1	1	-0.5793727465	-0.8185866689	-0.1590944402	0.4945959784	0.000174144384	-0.0006844970438	0.3818234274	-0.6112480275	0.3022649848	-0.5256713382	0.3033330699	-0.5268646056	0.3852375737	-0.6112851232	0.531447362	-0.2579227757	-0.0001313741977	0.0001020317	2024-11-27@13:54	-0.3	-0.003621772937	0.0921398122	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
1	Broyden	0	-6.059687635e-06	-17.3998915	-0.8462286126	Y	8	0.04334774135	self-energy	sharp_wc_2_b_35	1.720713175	0.0107261093	0.904097399	0.003467689872	2.502956338	0.02622593214	-0.8641175783	1.980717078	-0.8680918716	1.980596805	2.544321663	0.02616479123	2.801781311	0.01047970752	0.8657866388	0.0218997015	a248bdd	2x2_2C_8b_C2v_L	3	0.9976140728	1.001083811	0.9999999998733093	0.000487966368	-0.0002176450213	0.2887937791	-0.1406864847	0.0007864995417	-0.001008882122	0.0004668735926	-0.00113336332	0.00100528744	-0.002627827934	0.001601878985	-0.002005509317	-0.0002175885215	0.00034753792	-0.3252453413	0.7063530378	boucle_1bande.py	R0:S0:1	1	-0.5793727465	-0.8185866689	-0.1590944402	0.4945959784	0.000174144384	-0.0006844970437	0.3818234274	-0.6112480275	0.3022649848	-0.5256713382	0.3033330699	-0.5268646056	0.3852375737	-0.6112851232	0.531447362	-0.2579227757	-0.0001313741978	0.0001020317	2024-11-27@13:54	-0.3	-0.003621772937	0.0921398122	v2.7.1	
6	Broyden	0	1.416135896e-06	-17.25661302	-0.8463711769	Y	8	0.0433471506	self-energy	sharp_wc_2_b_35	1.721007952	0.01087550994	0.8922303243	0.00348816	2.507228265	0.0263399409	-0.8479634925	1.980663594	-0.8525216304	1.980542237	2.546506233	0.02628974777	2.806002561	0.01047624342	0.8441077345	0.02188503747	a248bdd	2x2_2C_8b_C2v_L	2.98	0.997546473	1.001078103	0.9999999998821382	-0.0004217538731	0.0001798476131	0.2896858034	-0.1410390967	0.0001648692339	-0.0002023795986	9.537215974e-05	-0.0002653648858	-1.785585183e-07	1.10108531e-05	2.802257892e-05	-3.678697248e-05	-0.0001024937513	0.0001670298324	-0.3247097783	0.7058086138	boucle_1bande.py	R0:S0:1	1	-0.5794054511	-0.8187179255	-0.1592579539	0.4977207288	-0.0001435269389	0.0005939210127	0.3811931551	-0.6123612544	0.3026525189	-0.5262324732	0.303797983	-0.5274753787	0.3845158978	-0.6124963629	0.5299602319	-0.2577889726	-0.0001014108565	7.314405285e-05	2024-11-27@13:56	-0.3	-0.003609643978	0.09217750477	v2.7.1	
5	Broyden	0	-2.840733169e-06	-17.59022389	-0.846332454	Y	8	0.04341860956	self-energy	sharp_wc_2_b_35	1.71973266	0.01083593666	0.9293837618	0.003479411141	2.50513096	0.02630392127	-0.8901474382	1.980609422	-0.8946217887	1.980498138	2.543522731	0.02626457181	2.801444452	0.01052279429	0.8919465042	0.02203341381	a248bdd	2x2_2C_8b_C2v_L	3.02	0.9976194851	1.001045825	0.9999999998724297	-0.0006361425179	0.0002718386928	0.2896844543	-0.1410338645	5.206554447e-05	-7.039333883e-05	1.332655822e-05	-1.132381006e-05	0.0002758602609	-0.0007280356773	0.0004335849291	-0.0005388812222	-0.000784669298	0.001269310195	-0.326654052	0.7086633001	boucle_1bande.py	R0:S0:1	1	-0.5793060171	-0.8186923882	-0.1607651321	0.4973710476	-0.0002677005028	0.001084866952	0.3843832757	-0.6124076395	0.3035907697	-0.527264469	0.3046812335	-0.5283688844	0.3876609133	-0.6126576708	0.534161261	-0.2585341905	-0.0006317132326	0.0004461122538	2024-11-27@13:58	-0.3	-0.003619311873	0.09213355269	v2.7.1	
6	Broyden	0	-2.015967441e-07	-17.05689183	-0.8461911853	Y	8	0.0432697532	self-energy	sharp_wc_2_b_35	1.72103026	0.01065583976	0.8631780367	0.003466515475	2.510903523	0.02618636846	-0.8199144585	1.98078699	-0.8238490347	1.980683465	2.547741145	0.02613486823	2.807068607	0.01042534302	0.8181801069	0.02173213087	a248bdd	2x2_2C_8b_C2v_L	2.96	0.9975814543	1.00113955	0.9999999999130881	0.0001336549451	-4.853888772e-05	0.2882773964	-0.140475758	-0.0001795248068	0.0002205502973	-7.151346773e-05	0.0002000619127	-2.744909108e-05	8.004282354e-05	-9.889981497e-05	0.0001154342622	-0.0005660400359	0.0009128537881	-0.3233153337	0.7032788775	boucle_1bande.py	R0:S0:1	1	-0.5794797537	-0.8185384796	-0.1567366302	0.4924081279	3.264284078e-05	-0.0001516180576	0.3786473359	-0.6104089705	0.3011626101	-0.5244459567	0.3021245837	-0.5254615212	0.3817035038	-0.6104928777	0.5271367798	-0.2570965104	-0.0003392483813	0.0002375660401	2024-11-27@13:58	-0.3	-0.003619017428	0.09217568553	v2.7.1	
6	Broyden	0	4.09281853e-07	-16.8756455	-0.8460989287	Y	8	0.04321268721	self-energy	sharp_wc_2_b_35	1.721272803	0.01051936354	0.8386272763	0.003454119573	2.515126588	0.02610842349	-0.7961329299	1.980849803	-0.7992965772	1.980773397	2.549429883	0.02606566665	2.809457868	0.0103798277	0.7920309239	0.02159910109	a248bdd	2x2_2C_8b_C2v_L	2.94	0.9975891857	1.001184056	0.9999999998840733	-9.09579317e-05	4.130269888e-05	0.2874429776	-0.1401185364	-3.845217145e-05	4.659938439e-05	-6.703358317e-06	1.802591957e-05	-2.379403948e-05	7.202913018e-05	-6.136152853e-05	7.223016909e-05	-0.0002350585304	0.0003772309891	-0.3219390135	0.700993727	boucle_1bande.py	R0:S0:1	1	-0.5795572415	-0.8184439824	-0.1548298466	0.4889730732	-4.377583024e-05	0.0001834936616	0.376708395	-0.6093120962	0.3003542494	-0.5234906661	0.3010754726	-0.524125885	0.3795305612	-0.6094875592	0.5245314222	-0.2564587642	-0.0001384678633	0.0001005542381	2024-11-27@14:00	-0.3	-0.003623829181	0.09218315426	v2.7.1	
4	Broyden	0	9.802360565e-08	-17.78528056	-0.8464018505	Y	8	0.04347685876	self-energy	sharp_wc_2_b_35	1.719950658	0.010968802	0.9574700309	0.003491577554	2.509446034	0.02634510709	-0.9176109193	1.980533497	-0.9222236862	1.980428706	2.545170608	0.02631159539	2.804499838	0.01055661361	0.9183798183	0.0221471127	a248bdd	2x2_2C_8b_C2v_L	3.04	0.997623615	1.001012692	0.99999999991358	3.316038486e-05	-3.793651003e-06	0.2908236591	-0.1414266758	-0.0002476723678	0.0003165780487	-0.0001470861241	0.000359974785	-0.0001254538547	0.0003090148039	-0.0002059168822	0.0002579501686	-0.0009020825132	0.001470770363	-0.3279593219	0.7106828926	boucle_1bande.py	R0:S0:1	1	-0.5792228949	-0.8187628045	-0.1626929606	0.5006920943	9.06424047e-06	-5.055203315e-05	0.3869080281	-0.6132031274	0.3048507922	-0.5284605236	0.3059181844	-0.5295152623	0.3899800355	-0.6134612716	0.5369623173	-0.2590493253	-0.0006605211177	0.0004436723895	2024-11-27@14:00	-0.3	-0.003604503511	0.09213015331	v2.7.1	
6	Broyden	0	-8.178576776e-06	-16.70884252	-0.846142079	Y	8	0.04318692791	self-energy	sharp_wc_2_b_35	1.718311284	0.01046878674	0.8179167536	0.003457453988	2.512116353	0.02616676083	-0.7752060184	1.98086592	-0.7781581777	1.980780571	2.543991583	0.02611559701	2.801046331	0.01036688115	0.7705601742	0.02155438526	a248bdd	2x2_2C_8b_C2v_L	2.92	0.9975617719	1.001203961	0.9999999999597051	-2.11820975e-06	-3.364976348e-06	0.2871371214	-0.1400269163	0.0001622819063	-0.0002104592096	4.566582754e-05	-5.94446392e-05	0.0005260159622	-0.001529159059	0.0009396240453	-0.001148843733	-0.000211947617	0.000338776697	-0.3213428316	0.7000188547	boucle_1bande.py	R0:S0:1	1	-0.5796396673	-0.8184839209	-0.1533809318	0.4874608868	9.568232457e-06	-2.528546793e-05	0.37498062	-0.6096961626	0.2999275391	-0.5230551542	0.3006764952	-0.523860076	0.37757907	-0.6097053476	0.5217808302	-0.2561761188	-0.0001729988657	0.0001313674999	2024-11-27@14:02	-0.3	-0.003647982674	0.09219386046	v2.7.1	
3	Broyden	0	-8.916023926e-07	-17.95247933	-0.8463857236	Y	8	0.043514778	self-energy	sharp_wc_2_b_35	1.719871074	0.01101649713	0.9775427002	0.003492818467	2.515226918	0.02630799739	-0.938870688	1.980498648	-0.943046582	1.980403721	2.547203485	0.02628046127	2.807989165	0.0105786985	0.9407883696	0.02222227233	a248bdd	2x2_2C_8b_C2v_L	3.06	0.9976572609	1.000995891	0.9999999999273097	-0.0004946856035	0.0002149571328	0.2911525345	-0.1415669151	0.0001339126394	-0.0001739948207	6.819455809e-05	-0.000160611077	0.0001059034148	-0.0002725909661	0.000164437739	-0.0002011913964	-0.000513493697	0.0008378739172	-0.3288162734	0.7120955588	boucle_1bande.py	R0:S0:1	1	-0.5791466523	-0.8187498739	-0.1639702068	0.5020276708	-0.0001882558536	0.0007317811432	0.3889771536	-0.6130996792	0.3054191367	-0.5290727141	0.3063927998	-0.530035612	0.3917398134	-0.6133530953	0.5394964392	-0.2594188647	-0.0004377224615	0.0002975390364	2024-11-27@14:03	-0.3	-0.003586872776	0.0921194989	v2.7.1	
