CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	-87.53661439	-124.3248	3.736738831	YY	11.5	0.1991098475	self-energy	sharp_wc_5_b_50	2.0097	2	1.270406913	38.953667	9.923368474e-14	-4.906098856	1.960716901	-5.406852994	1.83153472	39.747916	2.649514159e-14	-5.406537533	1.831538459	44.595237	1.979835548e-14	14.681109	3.987833562e-14	-4.639142786	1.600220168	a248bdd	2x2_2C_8b_C2v_L	9.78	1.193997438	2	1.665954618	1.193997437783122	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-5.539324331e-06	1.543747767e-06	1.327245454	-0.5496707449	-1.966190669	1.493438252	-3.479482363e-06	6.987211859e-07	1.966136952	-1.493399874	-3.329192011e-06	6.047458517e-07	-2.500297322e-06	7.543490008e-07	-2.489424901	2.62554029	2024-11-25@17:18	2.1394	-0.5473207418	1	5.184204238e-16	-0.1535977186	0.2577	1.908671507e-16	0.06588495069	v2.7.1	
2	Broyden	-87.44246622	-124.0048	3.736705907	YY	11.5	0.1988801565	self-energy	sharp_wc_5_b_50	2.0097	2	1.270406645	38.953667	9.865421792e-14	-4.910983243	1.960791542	-5.406556937	1.831836454	39.747916	2.693160582e-14	-5.406260316	1.83182814	44.595237	2.012256462e-14	14.681109	4.027905557e-14	-4.626941713	1.600480888	a248bdd	2x2_2C_8b_C2v_L	9.76	1.193765744	2	1.66593099	1.1937657440154328	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-5.521244198e-06	1.539128032e-06	1.329363306	-0.5492580331	-1.968639452	1.492361976	-3.507229374e-06	7.043629674e-07	1.968605301	-1.492407076	-3.355761283e-06	6.095921763e-07	-2.511567563e-06	7.580656101e-07	-2.490894056	2.624872013	2024-11-25@17:18	2.1394	-0.54732791	1	8.979359028e-16	-0.1535922762	0.2577	2.487780536e-17	0.06588283772	v2.7.1	
2	Broyden	-87.31173626	-123.6848	3.736757862	YY	11.5	0.1987186425	self-energy	sharp_wc_5_b_50	2.0097	2	1.270407947	38.953667	9.852119208e-14	-4.910151608	1.960851527	-5.402176737	1.832050232	39.747916	2.688711297e-14	-5.401883274	1.832052108	44.595237	2.005855774e-14	14.681109	3.923684075e-14	-4.610586017	1.600629245	a248bdd	2x2_2C_8b_C2v_L	9.74	1.193604222	2	1.665918528	1.1936042219809218	1.0000000000000002	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-5.51544937e-06	1.538003914e-06	1.330884516	-0.5489247632	-1.970760513	1.491631652	-3.503388918e-06	7.037049799e-07	1.970712813	-1.491606968	-3.349593985e-06	6.085644791e-07	-2.477237294e-06	7.481673957e-07	-2.49145495	2.624463373	2024-11-25@17:19	2.1394	-0.5473236916	1	3.169034679e-16	-0.1535858253	0.2577	1.059131676e-16	0.06587983476	v2.7.1	
2	Broyden	-87.08542066	-123.3648	3.736258847	YY	11.5	0.1987164297	self-energy	sharp_wc_5_b_50	2.0097	2	1.270399804	38.953667	9.620511878e-14	-4.918316798	1.960947616	-5.371498949	1.831957855	39.747916	2.852912654e-14	-5.371302079	1.83196464	44.595237	2.135099463e-14	14.681109	4.475111792e-14	-4.591987889	1.600713189	a248bdd	2x2_2C_8b_C2v_L	9.72	1.193604175	2	1.665881299	1.1936041748421968	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-5.447750397e-06	1.519763317e-06	1.333126855	-0.5482948208	-1.968714138	1.491959081	-3.606998316e-06	7.249006445e-07	1.968674491	-1.49190457	-3.454247907e-06	6.27889656e-07	-2.643749767e-06	7.989688265e-07	-2.491463037	2.624310174	2024-11-25@17:20	2.1394	-0.5473880125	1	1.181263047e-16	-0.1535997916	0.2577	-1.592195937e-17	0.06588605316	v2.7.1	
2	Broyden	-86.85654781	-123.0448	3.735874849	YY	11.5	0.1986709857	self-energy	sharp_wc_5_b_50	2.0097	2	1.270393299	38.953667	9.688835226e-14	-4.902951674	1.960980398	-5.351939345	1.832000995	39.747916	2.731021329e-14	-5.351621605	1.83200466	44.595237	2.044710323e-14	14.681109	4.186514112e-14	-4.573113339	1.600779666	a248bdd	2x2_2C_8b_C2v_L	9.7	1.19355857	2	1.665849898	1.1935585700362021	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-5.464639791e-06	1.525121378e-06	1.33311627	-0.5480897262	-1.968386205	1.49180296	-3.527649019e-06	7.092305675e-07	1.968332291	-1.491765003	-3.37909675e-06	6.144418996e-07	-2.555072233e-06	7.727369849e-07	-2.491405935	2.624159606	2024-11-25@17:20	2.1394	-0.5474358827	1	-1.839912646e-16	-0.1536116887	0.2577	-3.879890166e-17	0.06588366488	v2.7.1	
2	Broyden	-86.68105048	-122.7248	3.735662563	YY	11.5	0.1985507086	self-energy	sharp_wc_5_b_50	2.0097	2	1.270389709	38.953667	9.076339223e-14	-4.893008836	1.961024455	-5.341901853	1.832163776	39.747916	3.417461297e-14	-5.341514486	1.832167241	44.595237	2.596071011e-14	14.681109	6.486644709e-14	-4.555711709	1.600893414	a248bdd	2x2_2C_8b_C2v_L	9.68	1.193437779	2	1.665822677	1.1934377784527852	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-5.28696046e-06	1.476072933e-06	1.333635484	-0.547837117	-1.969477775	1.491232601	-3.9448917e-06	7.933107332e-07	1.969413456	-1.491193218	-3.806449346e-06	6.922947369e-07	-3.178169336e-06	9.618240272e-07	-2.491679979	2.623862651	2024-11-25@17:21	2.1394	-0.5474646274	1	6.700645122e-16	-0.1536161351	0.2577	4.695942021e-16	0.06589295874	v2.7.1	
2	Broyden	-86.36761351	-122.4048	3.734980797	YY	11.5	0.198598536	self-energy	sharp_wc_5_b_50	2.0097	2	1.270377492	38.953667	9.848552446e-14	-4.85902966	1.961021516	-5.312023504	1.832084401	39.747916	2.481173238e-14	-5.311901887	1.832082097	44.595237	1.854733413e-14	14.681109	3.708068913e-14	-4.534487375	1.600874266	a248bdd	2x2_2C_8b_C2v_L	9.66	1.19348443	2	1.665780251	1.1934844297785319	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-5.504502383e-06	1.537615995e-06	1.331685671	-0.5478180839	-1.967548677	1.491490904	-3.359607099e-06	6.759848197e-07	1.96753317	-1.491501829	-3.215924447e-06	5.851748327e-07	-2.400725905e-06	7.271610269e-07	-2.491068555	2.623976124	2024-11-25@17:22	2.1394	-0.547548247	1	2.018063535e-16	-0.153642892	0.2577	1.36102124e-16	0.0659044064	v2.7.1	
2	Broyden	-86.17726366	-122.0848	3.734664891	YY	11.5	0.1985345832	self-energy	sharp_wc_5_b_50	2.0097	2	1.270372596	38.953667	7.873945915e-14	-4.864104539	1.961100235	-5.291603215	1.832115111	39.747916	5.173287971e-14	-5.291408957	1.832125849	44.595237	4.030739586e-14	14.681109	1.328753683e-13	-4.515985193	1.60096848	a248bdd	2x2_2C_8b_C2v_L	9.64	1.193422581	2	1.665749171	1.1934225813339605	0.9999999999999999	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-4.919763214e-06	1.374792913e-06	1.333718086	-0.5473307338	-1.967058453	1.491405721	-4.849200702e-06	9.76067394e-07	1.96701374	-1.491324144	-4.739068337e-06	8.626465053e-07	-4.541314414e-06	1.376466135e-06	-2.491123793	2.623738616	2024-11-25@17:22	2.1394	-0.5475903806	1	1.306322118e-16	-0.1536489173	0.2577	-7.73784601e-18	0.06590713666	v2.7.1	
2	Broyden	-85.81463529	-121.7648	3.733895457	YY	11.5	0.1985950185	self-energy	sharp_wc_5_b_50	2.0097	2	1.270358203	38.953667	1.207486786e-13	-4.799997432	1.961030495	-5.265247777	1.832071262	39.747916	7.354409092e-15	-5.265492708	1.832081793	44.595237	4.965220708e-15	14.681109	4.780493429e-16	-4.493330671	1.600899336	a248bdd	2x2_2C_8b_C2v_L	9.62	1.193479278	2	1.665704047	1.1934792781576218	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-6.089222211e-06	1.702577147e-06	1.328676291	-0.5477328274	-1.965711066	1.491544095	-1.827451616e-06	3.680260281e-07	1.96573416	-1.491481641	-1.662570775e-06	3.027712718e-07	-2.721059711e-07	8.255545064e-08	-2.490087043	2.623976088	2024-11-25@17:23	2.1394	-0.5476823046	1	1.31238098e-16	-0.1536835114	0.2577	1.460167492e-16	0.06592150301	v2.7.1	
2	Broyden	-85.57657116	-121.4448	3.733408891	YY	11.5	0.1985708276	self-energy	sharp_wc_5_b_50	2.0097	2	1.270349906	38.953667	4.494903725e-14	-4.79066837	1.961079849	-5.240333907	1.83204907	39.747916	1.381253749e-13	-5.240486504	1.832067551	44.595237	1.132844128e-13	14.681109	4.817298126e-13	-4.474867149	1.600981757	a248bdd	2x2_2C_8b_C2v_L	9.6	1.193455443	2	1.665666585	1.1934554429611621	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-3.713509454e-06	1.038762187e-06	1.329241374	-0.5474134747	-1.964512398	1.491634057	-7.916180867e-06	1.594929021e-06	1.964510324	-1.491513309	-7.93807921e-06	1.446223826e-06	-8.631236472e-06	2.620496581e-06	-2.490097657	2.623804996	2024-11-25@17:24	2.1394	-0.5477440493	1	3.381325357e-16	-0.1536986306	0.2577	2.56152873e-17	0.06592810579	v2.7.1	
2	Broyden	-85.17827218	-121.1248	3.732551072	YY	11.5	0.1986027995	self-energy	sharp_wc_5_b_50	2.0097	2	1.270332665	38.953667	2.539553773e-13	-4.678012741	1.960921654	-5.229972639	1.832194398	39.747916	6.616760818e-14	-5.230522785	1.832219416	44.595237	6.069299493e-14	14.681109	6.536524552e-13	-4.45046441	1.600761188	a248bdd	2x2_2C_8b_C2v_L	9.58	1.193475836	2	1.66562246	1.1934758360603657	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-8.821742345e-06	2.469423694e-06	1.319057942	-0.5483138499	-1.965591902	1.491118738	5.476975662e-06	-1.103811974e-06	1.965641813	-1.490969013	5.808414347e-06	-1.058494009e-06	1.004233938e-05	-3.052184602e-06	-2.488833109	2.624510278	2024-11-25@17:25	2.1394	-0.5478417185	1	1.952944146e-16	-0.1537459695	0.2577	-1.619978994e-17	0.06594752144	v2.7.1	
2	Broyden	-85.16008689	-120.8048	3.73280903	YY	11.5	0.198377639	self-energy	sharp_wc_5_b_50	2.0097	2	1.270338709	38.953667	3.244818381e-15	-4.73393475	1.96110771	-5.223044582	1.832394495	39.747916	8.779626453e-13	-5.223012797	1.832415127	44.595237	7.686052876e-13	14.681109	3.51229698e-12	-4.438576291	1.601063713	a248bdd	2x2_2C_8b_C2v_L	9.56	1.193254739	2	1.665614486	1.1932547387033172	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	9.968571566e-07	-2.790968363e-07	1.326393507	-0.5472027666	-1.967201038	1.490424619	-1.994520641e-05	4.020406365e-06	1.967167523	-1.490281499	-2.066498958e-05	3.766463041e-06	-2.327047766e-05	7.074880184e-06	-2.490515802	2.623708502	2024-11-25@17:25	2.1394	-0.5478168813	1	5.673808679e-17	-0.1537228585	0.2577	1.685957115e-16	0.06593817566	v2.7.1	
2	Broyden	-84.82012678	-120.4848	3.731926102	YY	11.5	0.1984495158	self-energy	sharp_wc_5_b_50	2.0097	2	1.270323285	38.953667	4.902869808e-13	-4.701211342	1.961105556	-5.187301084	1.832260991	39.747916	1.839180474e-12	-5.187623986	1.832268416	44.595237	1.718140826e-12	14.681109	6.902346129e-12	-4.415534981	1.601051769	a248bdd	2x2_2C_8b_C2v_L	9.54	1.193328317	2	1.665555757	1.1933283169682691	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-1.224751962e-05	3.430733441e-06	1.32444694	-0.5472048909	-1.964249408	1.490858782	2.88514374e-05	-5.819355419e-06	1.964288744	-1.490820763	3.088168398e-05	-5.631613659e-06	3.258923922e-05	-9.917521751e-06	-2.489243539	2.623749051	2024-11-25@17:26	2.1394	-0.5479266524	1	2.19474375e-16	-0.15375481	0.2577	1.840758863e-16	0.06595169251	v2.7.1	
2	Broyden	-84.56335902	-120.1648	3.731364575	YY	11.5	0.1984653008	self-energy	sharp_wc_5_b_50	2.0097	2	1.27031401	38.953667	2.085341869e-12	-4.70068042	1.961165004	-5.152786347	1.832137156	39.747916	1.14127899e-11	-5.155264662	1.83215639	44.595237	1.035555534e-11	14.681109	3.931794596e-11	-4.396478794	1.601152692	a248bdd	2x2_2C_8b_C2v_L	9.52	1.19334719	2	1.665513036	1.1933471895301566	1.0000000000000004	new_boucle_param.py	R0:N12:S0:1	uncorrelated	2.524730979e-05	-7.075112094e-06	1.326004629	-0.5468378153	-1.961557106	1.49126657	-7.183198076e-05	1.449729153e-05	1.961911529	-1.491234372	-7.578067986e-05	1.38263115e-05	-7.771880853e-05	2.366887387e-05	-2.489047322	2.623498436	2024-11-25@17:27	2.1394	-0.547999109	1	2.464702202e-16	-0.1537700971	0.2577	6.251371903e-17	0.06595854273	v2.7.1	
2	Broyden	-84.29585268	-119.8448	3.731002013	YY	11.5	0.1983558023	self-energy	sharp_wc_5_b_50	2.0097	2	1.270306172	38.953667	4.692157579e-12	-4.623527966	1.961071653	-5.156186659	1.832424376	39.747916	3.668915689e-11	-5.154533871	1.832437112	44.595237	3.485762623e-11	14.681109	1.207564329e-10	-4.377459315	1.601151741	a248bdd	2x2_2C_8b_C2v_L	9.5	1.193228779	2	1.665486152	1.1932287793450747	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-3.785410004e-05	1.061343581e-05	1.319553938	-0.547416864	-1.96482804	1.490326829	0.0001287652926	-2.598877468e-05	1.964556533	-1.49017288	0.0001389979592	-2.536454557e-05	0.0001360753039	-4.147563835e-05	-2.488869581	2.623555531	2024-11-25@17:28	2.1394	-0.5480388288	1	1.062378071e-16	-0.1537924432	0.2577	1.30461762e-16	0.06596715804	v2.7.1	
2	Broyden	-84.23379514	-119.5248	3.730962738	YY	11.5	0.1981641628	self-energy	sharp_wc_5_b_50	2.0097	2	1.270307011	38.953667	3.213013272e-11	-4.6664359	1.961232942	-5.149075631	1.832667147	39.747916	1.717038653e-10	-5.14312673	1.83258399	44.595237	1.641641896e-10	14.681109	5.145873077e-10	-4.361765587	1.601348541	a248bdd	2x2_2C_8b_C2v_L	9.48	1.193041845	2	1.665459273	1.193041844740623	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	9.902245553e-05	-2.777009636e-05	1.32541449	-0.546446671	-1.966111934	1.489400851	-0.0002784729574	5.621787269e-05	1.965314558	-1.489734253	-0.0003015786885	5.503942347e-05	-0.0002807627995	8.561900119e-05	-2.489655342	2.62300487	2024-11-25@17:28	2.1394	-0.5480507944	1	1.372900649e-16	-0.1537804348	0.2577	4.088993091e-17	0.06596255491	v2.7.1	
2	Broyden	-83.64332339	-119.2048	3.729178294	YY	11.5	0.1984489251	self-energy	sharp_wc_5_b_50	2.0097	2	1.27027314	38.953667	8.694137462e-11	-4.542933329	1.961075874	-5.095033347	1.832285425	39.747916	8.34477726e-10	-5.096910252	1.832302043	44.595237	7.735139941e-10	14.681109	2.21903072e-09	-4.335388906	1.601075557	a248bdd	2x2_2C_8b_C2v_L	9.46	1.193315275	2	1.665374832	1.1933152745426772	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.0001627739134	4.568977646e-05	1.313828337	-0.5472451354	-1.96045174	1.490735611	0.0006134571529	-0.0001239543831	1.960717211	-1.490697041	0.0006542051595	-0.0001194876052	0.0005822786912	-0.0001777619592	-2.487660279	2.624003992	2024-11-25@17:29	2.1394	-0.5482610978	1	-2.457798522e-16	-0.153866652	0.2577	-3.033505076e-16	0.06599901294	v2.7.1	
