CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
7	Broyden	-97.90051063	-132.6448	2.588222414	YY	9.5	0.3754445737	self-energy	sharp_wc_5_b_50	2.0097	2	1.238695923	0.2095609374	0.1682489225	-5.628821506	1.95914557	-6.195350592	1.844447765	0.3551265359	0.6626356424	-6.194235414	1.844362135	0.354747722	0.6630882987	0.4222192127	0.00765426736	-5.360083315	1.408099751	a248bdd	2x2_2C_8b_C2v_L	10.3	1.360579412	2	1.67156784	1.3605794118259364	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1903269908	-1.54900319	1.342576834	-0.4386220697	-1.986679748	1.184224085	-0.2842039513	2.592228223	1.98650033	-1.18469532	0.2840909261	-2.592609812	0.3635717439	-0.275077721	-2.50414043	3.20704993	2024-11-25@20:16	2.1394	-0.6575221608	1	2.089572645e-16	-0.2456020132	0.2577	-1.91219902e-16	0.09948984482	v2.7.1	
2	Broyden	-97.80733805	-132.3248	2.568674321	YY	9.5	0.3729308463	self-energy	sharp_wc_5_b_50	2.0097	2	1.238267325	0.2097479404	0.169538748	-5.628862905	1.95881861	-6.195185111	1.843311715	0.355235635	0.6682642691	-6.194077959	1.843219875	0.3548623588	0.6687444175	0.4225321565	0.007761944575	-5.357980458	1.408818377	a248bdd	2x2_2C_8b_C2v_L	10.28	1.357880511	2	1.669891892	1.3578805108901517	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1904723057	-1.550391703	1.344074397	-0.4422684126	-1.989109123	1.192887435	-0.2846795062	2.59060073	1.988946462	-1.193395435	0.2845671987	-2.590999204	0.3651295904	-0.2767581183	-2.50714994	3.204104894	2024-11-25@20:17	2.1394	-0.6599649258	1	1.341433142e-16	-0.2461132679	0.2577	1.050864241e-16	0.09981047984	v2.7.1	
CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
7	Broyden	-98.13453077	-132.6448	2.579724426	YY	9.5	0.3764995552	self-energy	sharp_wc_5_b_50	2.0097	2	1.238535036	0.220944552	0.1679073825	-5.654573995	1.95954203	-6.237474305	1.846207117	0.3640393807	0.6588024615	-6.237190021	1.846064976	0.3633758064	0.6597440096	0.419966392	0.007580926962	-5.362463053	1.407731781	a248bdd	2x2_2C_8b_C2v_L	10.3	1.361604829	2	1.671153958	1.3616048287649118	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.192507149	-1.55433952	1.345152469	-0.4356480456	-1.992551259	1.175468697	-0.2874060106	2.599424902	1.992494528	-1.176356874	0.2872998466	-2.600379174	0.363535837	-0.2741140657	-2.504627915	3.209618227	2024-11-25@20:17	2.1394	-0.658560411	1	2.089572645e-16	-0.2459249322	0.2577	-1.91219902e-16	0.0996249755	v2.7.1	
1	Broyden	-97.66964142	-132.0048	2.541096543	YY	9.5	0.3714946753	self-energy	sharp_wc_5_b_50	2.0097	2	1.23769113	0.2128836959	0.1725568479	-5.631541308	1.958548947	-6.194805676	1.842936269	0.3611550155	0.670995919	-6.193821378	1.842810449	0.3608543922	0.6715890181	0.4331127034	0.007771769369	-5.331765598	1.407733854	a248bdd	2x2_2C_8b_C2v_L	10.26	1.356264232	2	1.667749847	1.356264231379373	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1919736361	-1.562293441	1.345274739	-0.4453703166	-1.990994136	1.196764663	-0.2864232882	2.592214948	1.990974578	-1.197474647	0.2863303654	-2.592719361	0.3659968031	-0.2776178335	-2.505725718	3.205338097	2024-11-25@20:18	2.1394	-0.6634221293	1	1.321174078e-16	-0.2468664591	0.2577	3.058187839e-16	0.1002564236	v2.7.1	
2	Broyden	-98.22964687	-132.9648	2.599155935	YY	9.5	0.3790351454	self-energy	sharp_wc_5_b_50	2.0097	2	1.238961767	0.22088689	0.166376682	-5.654894544	1.959895251	-6.237830164	1.847328242	0.363889789	0.6532563601	-6.237535218	1.847198202	0.363263691	0.6541176908	0.4196586769	0.007476790522	-5.364930087	1.407036653	a248bdd	2x2_2C_8b_C2v_L	10.32	1.364328532	2	1.672810239	1.3643285318015657	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1922012574	-1.55173348	1.343634044	-0.4317797972	-1.9901891	1.16686499	-0.2867875962	2.600612926	1.990124819	-1.167676467	0.2866863492	-2.601502546	0.3619774518	-0.2724456971	-2.5017651	3.212539929	2024-11-25@20:19	2.1394	-0.6561395307	1	5.193026281e-16	-0.2454034777	0.2577	4.337386053e-16	0.09931019941	v2.7.1	
2	Broyden	-97.54624036	-131.6848	2.519246628	YY	9.5	0.3694046191	self-energy	sharp_wc_5_b_50	2.0097	2	1.237217076	0.2131329976	0.1747206055	-5.631331138	1.958208823	-6.192371315	1.842017178	0.3630133946	0.6756460476	-6.191402541	1.841940118	0.3627190968	0.6760335846	0.4379013636	0.007850390216	-5.318997253	1.407648169	a248bdd	2x2_2C_8b_C2v_L	10.24	1.353983771	2	1.665954794	1.3539837709181084	0.9999999999999993	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1925583154	-1.568246029	1.346618866	-0.4490460802	-1.992941638	1.20392513	-0.2874248417	2.591763594	1.992808537	-1.204346751	0.2873289566	-2.592066153	0.3674850998	-0.2791701494	-2.506745696	3.204149617	2024-11-25@20:19	2.1394	-0.6661516793	1	-1.742241637e-16	-0.2474532535	0.2577	1.992024036e-17	0.1006281539	v2.7.1	
1	Broyden	-97.41891003	-131.3648	2.481041628	YY	9.5	0.3688670761	self-energy	sharp_wc_5_b_50	2.0097	2	1.236447078	0.2209521172	0.18084645	-5.636907337	1.957844871	-6.188305163	1.842468933	0.3776348786	0.6739095364	-6.187658325	1.8424307	0.3774879103	0.6740793611	0.4382050942	0.007948482024	-5.303918155	1.407358007	a248bdd	2x2_2C_8b_C2v_L	10.22	1.353278415	2	1.66306	1.3532784146916865	0.9999999999999999	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1960505456	-1.594758956	1.348062627	-0.4529171667	-1.994501375	1.202196467	-0.2904932403	2.594505942	1.994410636	-1.202394364	0.2904339673	-2.594621124	0.368259528	-0.2803430858	-2.506957369	3.204632728	2024-11-25@20:20	2.1394	-0.6710091621	1	7.054648961e-17	-0.2484088393	0.2577	3.389203187e-17	0.1012496047	v2.7.1	
1	Broyden	-98.38806014	-133.2848	2.625445122	YY	9.5	0.3805997522	self-energy	sharp_wc_5_b_50	2.0097	2	1.23951105	0.2194644664	0.1631864768	-5.656773499	1.960234882	-6.240548718	1.84781856	0.3581190892	0.6503799618	-6.240140421	1.847754171	0.3578476848	0.650752534	0.4094623822	0.007455468928	-5.392231557	1.408135319	a248bdd	2x2_2C_8b_C2v_L	10.34	1.366070657	2	1.674852675	1.3660706565449006	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1909280175	-1.539448057	1.342803862	-0.42817873	-1.988521938	1.162358395	-0.2849975649	2.599335804	1.988471192	-1.162739055	0.2849367054	-2.599702788	0.3609742873	-0.2713717093	-2.503419579	3.211498967	2024-11-25@20:21	2.1394	-0.6528550718	1	2.904476989e-16	-0.2446651814	0.2577	2.85517708e-16	0.09889926065	v2.7.1	
2	Broyden	-97.24751781	-131.0448	2.466310032	YY	9.5	0.3660821128	self-energy	sharp_wc_5_b_50	2.0097	2	1.236100744	0.2152593512	0.1815791217	-5.630222591	1.957455907	-6.179975646	1.840781498	0.3729276287	0.6814265517	-6.179011456	1.840697378	0.3725868071	0.6818732723	0.446430418	0.007994321312	-5.285492276	1.406990987	a248bdd	2x2_2C_8b_C2v_L	10.2	1.350300241	2	1.6617002	1.3503002403170314	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1948280058	-1.59151316	1.348853156	-0.4569084915	-1.995617451	1.213906132	-0.2900434368	2.591255474	1.995474789	-1.214374283	0.2899400986	-2.591604199	0.3693400122	-0.2817321757	-2.50715943	3.203160949	2024-11-25@20:22	2.1394	-0.6728333574	1	7.149426738e-16	-0.2487930793	0.2577	-2.383564807e-16	0.1015306301	v2.7.1	
