CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
2	Broyden	-102.8274987	-143.8448	3.909547859	YY	12	0.183858598	self-energy	sharp_wc_5_b_50	2.0097	2	1.274828525	0.241202606	0.001565024486	-6.307375334	1.959774415	-6.717638339	1.842012432	0.7111640532	0.003524511705	-6.715366026	1.841982628	0.7074496866	0.003509825694	1.139920649	0.001489213135	-5.923493374	1.63219456	a248bdd	2x2_2C_8b_C2v_L	11	1.178486848	2	1.66610846	1.1784868474501562	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05509906528	0.1679977352	1.365797145	-0.5756724636	-1.999966862	1.456618609	-0.1243351216	0.2051188136	1.999616668	-1.45674738	0.1239387082	-0.2046491026	0.1937185787	-0.13137433	-2.52079504	2.513301	2024-11-25@18:31	2.1394	-0.5293635751	1	1.527308062e-16	-0.1420688508	0.2577	1.668141457e-16	0.06111376564	v2.7.1	
3	Broyden	-103.1709191	-143.8448	3.907615202	YY	12	0.1833713976	self-energy	sharp_wc_5_b_50	2.0097	2	1.274776646	0.2873221243	0.001773922314	-6.326472466	1.959760632	-6.776740342	1.842521722	0.7695749666	0.003851715658	-6.779485624	1.842583461	0.7660791353	0.003868545859	1.212384753	0.001598417076	-5.945914401	1.632472997	a248bdd	2x2_2C_8b_C2v_L	11	1.177892147	2	1.666005791	1.1778921466976768	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05991454961	0.1791741839	1.367745897	-0.5759071132	-2.008039153	1.454898644	-0.1331664199	0.2152871891	2.00839113	-1.454566224	0.1332678693	-0.2157212046	0.2032607644	-0.1364567969	-2.525343887	2.512321679	2024-11-25@18:32	2.1394	-0.5295665339	1	1.527308062e-16	-0.1421868108	0.2577	1.668141457e-16	0.06116114821	v2.7.1	
2	Broyden	-102.7376859	-143.5248	3.908648379	YY	12	0.1836500635	self-energy	sharp_wc_5_b_50	2.0097	2	1.274805462	0.2473670488	0.001736372237	-6.30924674	1.959812053	-6.719765472	1.842244845	0.7192218685	0.003624258307	-6.718427131	1.842217244	0.7155011861	0.003614421106	1.150159019	0.001526728126	-5.909904219	1.632258695	a248bdd	2x2_2C_8b_C2v_L	10.98	1.178241346	2	1.666056149	1.1782413456693366	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05784819396	0.1769239788	1.367641681	-0.5755065874	-2.002720311	1.455762625	-0.1258114478	0.207912458	2.002522669	-1.455911097	0.125500322	-0.2075829202	0.1961159097	-0.1330260774	-2.521898828	2.513035569	2024-11-25@18:32	2.1394	-0.5294591817	1	2.845585041e-16	-0.1421233287	0.2577	3.210138381e-16	0.06113526724	v2.7.1	
2	Broyden	-102.6102259	-143.2048	3.908360014	YY	12	0.183486451	self-energy	sharp_wc_5_b_50	2.0097	2	1.274798435	0.2453995833	0.001736574842	-6.308217865	1.959865982	-6.714977852	1.842430238	0.7168837401	0.003671463948	-6.713343456	1.842394485	0.7131665346	0.003659333215	1.147860156	0.001534516477	-5.896466248	1.632434742	a248bdd	2x2_2C_8b_C2v_L	10.96	1.178068166	2	1.66602859	1.1780681662290668	0.9999999999999999	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05746353564	0.1768585919	1.369152817	-0.5751921686	-2.004546938	1.455081345	-0.1258482582	0.209032154	2.004311377	-1.455276692	0.1255038214	-0.2086375167	0.1961566963	-0.1332968813	-2.523024687	2.512539714	2024-11-25@18:33	2.1394	-0.5294917906	1	2.299047178e-16	-0.1421369311	0.2577	-3.005027777e-16	0.0611405713	v2.7.1	
2	Broyden	-103.2761757	-144.1648	3.908554157	YY	12	0.1835625638	self-energy	sharp_wc_5_b_50	2.0097	2	1.274800128	0.2905884191	0.001674567758	-6.330713842	1.959709946	-6.772654122	1.842289216	0.7747646368	0.003701659931	-6.773877764	1.842317893	0.7714843738	0.003706608516	1.215392916	0.001622402336	-5.964881157	1.632518394	a248bdd	2x2_2C_8b_C2v_L	11.02	1.178114828	2	1.666059566	1.1781148280441092	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05862087065	0.1741703425	1.366498832	-0.5761965642	-2.005015969	1.455684954	-0.1313813185	0.2113126391	2.005157806	-1.455530277	0.1313130856	-0.2114183947	0.2052437746	-0.1375153129	-2.525435507	2.512251048	2024-11-25@18:33	2.1394	-0.5294657669	1	6.772312516e-16	-0.1421305696	0.2577	-7.251024919e-17	0.06113775443	v2.7.1	
2	Broyden	-102.3212004	-142.8848	3.908132772	YY	12	0.1835629935	self-energy	sharp_wc_5_b_50	2.0097	2	1.274794226	0.2798602985	0.001862371835	-6.300323903	1.959896974	-6.674156659	1.842191576	0.763009922	0.003604321227	-6.672936987	1.842176002	0.7597493437	0.003596775137	1.194853497	0.001567195551	-5.881596264	1.632545112	a248bdd	2x2_2C_8b_C2v_L	10.94	1.178139918	2	1.666022674	1.178139917752638	0.9999999999999999	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05982644388	0.1832450308	1.370029606	-0.5749989455	-2.001663628	1.455952101	-0.1256963627	0.2074107525	2.001472447	-1.456019527	0.1254368664	-0.2071556398	0.1990793294	-0.1348122214	-2.52387631	2.512329721	2024-11-25@18:33	2.1394	-0.5295179845	1	4.703744044e-16	-0.142149334	0.2577	-2.314571908e-16	0.06114504393	v2.7.1	
1	Broyden	-102.0438244	-142.5648	3.908508805	YY	12	0.1836102349	self-energy	sharp_wc_5_b_50	2.0097	2	1.274805252	0.2648895464	0.00177467862	-6.28167744	1.959931992	-6.646689654	1.842148953	0.7432568823	0.003529948485	-6.648212477	1.842192863	0.7394689321	0.003549625356	1.17366516	0.001522836207	-5.855740717	1.63248509	a248bdd	2x2_2C_8b_C2v_L	10.92	1.178216003	2	1.666034147	1.1782160031400535	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05760675658	0.1786893005	1.369918909	-0.5747286107	-2.000400494	1.456143361	-0.1226807128	0.2047589405	2.000609095	-1.455893793	0.1228383605	-0.2052896976	0.1950224733	-0.1327266787	-2.522617737	2.512549874	2024-11-25@18:34	2.1394	-0.5294809784	1	4.355358803e-16	-0.1421226457	0.2577	6.576824452e-17	0.06113466865	v2.7.1	
1	Broyden	-101.9180492	-142.2448	3.906877296	YY	12	0.1834302363	self-energy	sharp_wc_5_b_50	2.0097	2	1.27476517	0.3617174806	0.001961176506	-6.249955387	1.959884215	-6.656899036	1.842464574	0.8636030825	0.003769126069	-6.655843726	1.842344627	0.8613605954	0.003732641877	1.304372941	0.001587239584	-5.843001813	1.632415238	a248bdd	2x2_2C_8b_C2v_L	10.9	1.17796029	2	1.665957083	1.1779602900435344	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.06241028426	0.1882850404	1.368710478	-0.5750715013	-2.004443608	1.454809715	-0.131316108	0.2128958704	2.004357878	-1.45562028	0.1306590183	-0.2117999143	0.2025133209	-0.1359943762	-2.524157732	2.512653174	2024-11-25@18:35	2.1394	-0.5296584664	1	1.137555283e-16	-0.1422161625	0.2577	5.127784768e-16	0.06117328173	v2.7.1	
2	Broyden	-103.3953401	-144.4848	3.909195875	YY	12	0.183733203	self-energy	sharp_wc_5_b_50	2.0097	2	1.274816421	0.2903512709	0.001607229636	-6.330339874	1.959659066	-6.776280517	1.842126713	0.7741172668	0.003599875689	-6.777694389	1.842154753	0.7708113126	0.003606020951	1.214158659	0.001615934816	-5.978414847	1.632390443	a248bdd	2x2_2C_8b_C2v_L	11.04	1.178309991	2	1.666099478	1.1783099908288794	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05775251639	0.1706932784	1.364775473	-0.5764768004	-2.00296787	1.456253684	-0.1301856913	0.2085731512	2.003143966	-1.456110726	0.1301423958	-0.2087146646	0.2051803364	-0.1372870653	-2.524396917	2.512632803	2024-11-25@18:35	2.1394	-0.5293967961	1	4.598907545e-16	-0.1420930643	0.2577	-7.072145942e-19	0.06112262241	v2.7.1	
1	Broyden	-101.6921618	-141.9248	3.908837926	YY	12	0.1833639914	self-energy	sharp_wc_5_b_50	2.0097	2	1.274814879	0.2009827463	0.001495783968	-6.251703859	1.959989722	-6.63177078	1.842526455	0.6581886344	0.003551508549	-6.63792816	1.842625597	0.6529702702	0.003592724076	1.084875135	0.001474783198	-5.816831199	1.632734189	a248bdd	2x2_2C_8b_C2v_L	10.88	1.178002309	2	1.666010363	1.1780023090627605	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.05089735596	0.1635575922	1.370388088	-0.5743823831	-2.003123021	1.454781636	-0.1180554435	0.2038914194	2.003993168	-1.454314181	0.1184619799	-0.20500664	0.1883076574	-0.1300778596	-2.522382715	2.511779315	2024-11-25@18:35	2.1394	-0.5294524331	1	1.242050246e-16	-0.1420899183	0.2577	-1.567657423e-18	0.06112133027	v2.7.1	
