model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0796079	0	7	0.287273	0.2040548	0.23321523	0.923306	0.92339499	0.23323761	0.24643707	0.86574221	1.7	-0.00021014654	-0.16722141	0.18291051	0.05203495	-0.052050958	-0.18291606	-0.22547622	-7.1247446e-06	1	0.19886774	-0.00021147719	-0.14526973	0.39535766	0.39536279	-0.14528662	-8.4445196e-06	0.53512129	-0.4	0.001000001	-0.014420032	0.91291996	-1.0243192	0.1377067	-0.2060941	0.042975457	0.21306728	0.034003996	0.36982255	0.12734054	0.12732625	0.36983516	0.087146179	0.046565574	0.90320551	0.00036676728	0.34116967	-1.3241787	0.11857703	-0.11851695	1.3241871	0.98760728	2.143035e-05	-0.59700949	-1.7466949	0.0021161822	1.2064064	-1.2008216	-1.200772	1.2064703	8.4461568e-06	-0.42206162	-0.0071963592	-9.402481	R0:S0:1	0.90320551	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@17:39
2x2_2C_8b_C2v_L	-1.0795258	0	7.001	0.2872625	0.20406386	0.23322125	0.92335781	0.92338412	0.2332349	0.24643967	0.86573279	1.7	-0.00019863939	-0.16722256	0.18291038	0.052039302	-0.052049148	-0.18291796	-0.22547547	-9.0257072e-06	1	0.19886319	-0.00020166707	-0.14527345	0.3953611	0.39536364	-0.14528215	-8.2220711e-06	0.53511838	-0.4	0.001000001	-0.014415674	0.91290051	-1.0242437	0.13769007	-0.20606671	0.042962459	0.21307124	0.034003689	0.36978231	0.12732296	0.12731729	0.36979175	0.08714242	0.046566277	0.90319299	0.00034102291	0.34117067	-1.3240373	0.11853695	-0.11850231	1.3240538	0.98753498	2.9359728e-05	-0.59696561	-1.7466548	0.0020235813	1.2063149	-1.2007338	-1.2007163	1.2063408	6.7762471e-06	-0.42209504	-0.0071989049	-9.4023015	R0:S0:1	0.90319299	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@17:41
2x2_2C_8b_C2v_L	-1.0795318	0	7	0.28711002	0.20412094	0.23341134	0.92358903	0.92346368	0.23336044	0.24659123	0.86588685	1.701	-0.00014521643	-0.16727413	0.18299249	0.052074014	-0.052056221	-0.18297583	-0.22554463	-3.6875559e-07	1	0.19877476	-0.00014524115	-0.14531066	0.39529675	0.3952849	-0.1452918	1.3509385e-06	0.53506115	-0.4	0.001000001	-0.014393154	0.91302228	-1.0242266	0.1377481	-0.20595668	0.04298879	0.21288689	0.034011395	0.36954627	0.12719754	0.12721992	0.36953749	0.087120114	0.046534167	0.90330959	0.00025309299	0.34108926	-1.3238341	0.11839576	-0.11846015	1.3237837	0.98755968	-1.0930402e-06	-0.59703718	-1.7458198	0.0014532972	1.2060444	-1.2002456	-1.2003359	1.2060222	-1.804318e-06	-0.42197559	-0.0072006406	-9.4059127	R0:S0:1	0.90330959	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@17:49
2x2_2C_8b_C2v_L	-1.0794808	0	7	0.28700664	0.20483378	0.2334521	0.92286237	0.92294594	0.23351611	0.24651892	0.86552147	1.7	-0.00025636372	-0.16767654	0.18305873	0.052100259	-0.052136558	-0.18306224	-0.22543313	-2.0184634e-05	1	0.19891141	-0.00024542756	-0.1452608	0.3950756	0.39507646	-0.14529228	-2.6114362e-05	0.53472736	-0.399	0.001000001	-0.01439091	0.91287786	-1.024564	0.13712041	-0.20572206	0.04297285	0.21307149	0.03412322	0.36974745	0.12723084	0.1272164	0.36975207	0.087106503	0.04650539	0.90317433	0.0004792381	0.34169986	-1.3246332	0.11838322	-0.11828545	1.3245785	0.98759535	5.7146718e-05	-0.59711838	-1.7465299	0.0024191973	1.206314	-1.2002766	-1.2002314	1.2064513	3.4172237e-05	-0.4217124	-0.0073031825	-9.4021751	R0:S0:1	0.90317433	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@17:59
2x2_2C_8b_C2v_L	-1.0801968	0	7	0.28723931	0.20437338	0.2329171	0.92270919	0.92258533	0.23288634	0.24612793	0.86469057	1.7	-0.00040517962	-0.16748333	0.18284254	0.052009311	-0.051977264	-0.18283529	-0.22527491	3.4023664e-06	1	0.1992301	-0.00040567374	-0.14537482	0.3956536	0.39565073	-0.14534413	7.5670851e-06	0.53487869	-0.4	0.002000001	-0.014514249	0.9127803	-1.0245476	0.13808581	-0.20745255	0.042995402	0.21395588	0.034158758	0.37086498	0.12771704	0.12774252	0.37083642	0.087183965	0.046591293	0.90307553	0.00071761544	0.3422707	-1.3256556	0.11900793	-0.1191323	1.3256378	0.98774121	-1.456212e-05	-0.59692979	-1.749744	0.0040486239	1.208203	-1.2024289	-1.2025252	1.2080816	-1.1134431e-05	-0.42192028	-0.0070489591	-9.4041083	R0:S0:1	0.90307553	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@18:09
2x2_2C_8b_C2v_L	-1.07995	0	7.0005	0.28745358	0.20345703	0.23293202	0.92362824	0.92351686	0.23287086	0.24629541	0.86547165	1.7005	-0.00020049852	-0.16691733	0.18276915	0.051981042	-0.051954912	-0.18275456	-0.22545083	1.5680133e-05	1	0.19896324	-0.00020797051	-0.14535849	0.39575347	0.39574301	-0.14532975	2.3501172e-05	0.53534695	-0.401	0.001500001	-0.014479454	0.91293729	-1.0241046	0.13849092	-0.20704808	0.042987986	0.21340953	0.033961491	0.37024578	0.12755054	0.12756661	0.3702368	0.087182774	0.046620077	0.9032188	0.00033612429	0.34112741	-1.3241884	0.11884843	-0.11892801	1.3241933	0.98759639	-4.9265379e-05	-0.59685598	-1.7479225	0.0020987877	1.2071585	-1.2018107	-1.2018594	1.2070624	-3.1646592e-05	-0.42229817	-0.0070196174	-9.4052052	R0:S0:1	0.9032188	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@18:11
2x2_2C_8b_C2v_L	-1.0801049	0	7.00075	0.28745397	0.20383446	0.2327361	0.92296447	0.92293494	0.2327648	0.24605742	0.8649026	1.69925	-0.00033836934	-0.16713366	0.18272324	0.051959528	-0.051963796	-0.18273844	-0.2252917	8.7117944e-07	1	0.19917404	-0.00034330764	-0.14532804	0.39575876	0.39576181	-0.14532317	8.8632064e-06	0.53515269	-0.4005	0.001750001	-0.014519342	0.91275095	-1.024375	0.13824481	-0.20737002	0.04297121	0.21385941	0.034052976	0.3707888	0.12775403	0.12775269	0.3707841	0.087204113	0.046634468	0.90303954	0.00058802077	0.34176758	-1.3251535	0.1190653	-0.11906654	1.325209	0.98765565	-9.0832884e-07	-0.59684559	-1.7496457	0.0034421614	1.2079718	-1.2025967	-1.2025807	1.207895	-1.6478544e-05	-0.42219883	-0.0070320732	-9.4010732	R0:S0:1	0.90303954	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@18:12
2x2_2C_8b_C2v_L	-1.0804033	0	7.001125	0.28759484	0.20364905	0.23245823	0.92273647	0.92249701	0.23241432	0.24578569	0.86443337	1.698375	-0.00034308871	-0.16706543	0.18261379	0.051923017	-0.051898705	-0.1826051	-0.22518138	8.1570456e-06	1	0.19936818	-0.0003542195	-0.145357	0.39599189	0.39596983	-0.14532629	9.6220862e-06	0.53520001	-0.40075	0.002125001	-0.014583437	0.91261616	-1.0244557	0.13850373	-0.20809005	0.042962934	0.21437366	0.034083399	0.37145446	0.12801217	0.1280415	0.37143817	0.08726085	0.046686926	0.90290173	0.0005855962	0.34215298	-1.325948	0.11934476	-0.1194423	1.3259387	0.98778886	-2.7793828e-05	-0.5967451	-1.7516047	0.0035654578	1.2090072	-1.2036843	-1.2037797	1.2088909	-1.4741045e-05	-0.42231958	-0.0069463298	-9.3986689	R0:S0:1	0.90290173	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@18:17
2x2_2C_8b_C2v_L	-1.0805471	0	6.9998125	0.28759516	0.20376052	0.23248247	0.92271544	0.92278418	0.23250478	0.2458691	0.86440712	1.6994375	-0.00038001204	-0.16713383	0.18263708	0.051905155	-0.051911851	-0.18263813	-0.22520647	-3.2538736e-06	1	0.19936651	-0.00038767757	-0.14538671	0.39603051	0.39603591	-0.14539941	-3.6347536e-06	0.53517757	-0.400875	0.002312501	-0.014588901	0.91271732	-1.0244679	0.1386905	-0.20827975	0.042999104	0.21431908	0.034091018	0.37140872	0.12801948	0.12801517	0.37141251	0.087243928	0.046671755	0.90300638	0.00065772697	0.34216599	-1.3259364	0.11946453	-0.11944518	1.3259097	0.98781386	1.0249698e-05	-0.59680404	-1.7513344	0.0038916905	1.2090109	-1.2037542	-1.2037544	1.2090798	-3.8231295e-07	-0.4222283	-0.0069068388	-9.4030036	R0:S0:1	0.90300638	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@18:21
2x2_2C_8b_C2v_L	-1.081052	0	6.9992188	0.28776807	0.20361145	0.2321507	0.92256533	0.92257066	0.23212973	0.24560044	0.86386701	1.6991562	-0.00043245651	-0.16709204	0.18250609	0.05183751	-0.05182101	-0.18250157	-0.22507248	7.3423354e-06	1	0.19961257	-0.0004346974	-0.14545782	0.39637987	0.39639687	-0.14543682	6.1662013e-06	0.53523702	-0.4013125	0.002968751	-0.014673248	0.91262513	-1.0245727	0.13918739	-0.20938146	0.043017295	0.21493046	0.034132931	0.37219719	0.12834894	0.12836732	0.3721847	0.087287727	0.046722093	0.90291603	0.00076302985	0.34265363	-1.3268383	0.11993442	-0.12000468	1.3268217	0.98792777	-2.8603285e-05	-0.59672319	-1.7536223	0.0043534578	1.2103923	-1.2051984	-1.205294	1.2103397	-8.8660484e-06	-0.4222959	-0.0067616581	-9.4033648	R0:S0:1	0.90291603	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-10@18:25
