model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.96064604	0	8.5	0.18942545	-0.1909915	0.80573994	0.26089836	0.80569657	0.26081746	0.28609603	0.76721421	2	-0.1717826	-0.15597568	-0.071127035	0.20203081	-0.071079838	0.20202795	-0.24951977	-1.7201389e-05	1	0.030938363	0.0342146	-0.32940849	-0.14604317	0.32944389	0.14599105	-1.6405783e-05	0.46369361	-0.4	0.001000001	0.00056235595	0.92553054	-0.90514502	0.13839355	-0.14359942	0.031566817	0.049940699	1.8184138	0.085456594	0.28631982	0.085489841	0.28631609	0.08157546	0.037408015	0.91806128	0.3309641	1.4394681	-0.016299193	-1.0879746	-0.016450073	-1.088001	0.90156548	6.3274525e-05	-0.54352593	-0.28632475	-0.065691826	0.97182226	1.0176261	-0.97202358	-1.0175048	1.4294597e-05	-0.41922529	-0.0081097761	-10.517671	R0:S0:1	0.91806128	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@13:25
2x2_2C_8b_C2v_L	-0.96059686	0	8.501	0.18936017	-0.19093258	0.80553138	0.26086792	0.80551796	0.26083032	0.28616378	0.76712437	2	-0.17175759	-0.1559571	-0.071110715	0.20202746	-0.071108032	0.20202236	-0.24953786	-4.5419769e-05	1	0.030959286	0.034239685	-0.32939301	-0.14602038	0.32938886	0.14601564	-4.6815937e-05	0.46367047	-0.4	0.001000001	0.00056362607	0.92552106	-0.9050965	0.13839192	-0.14359162	0.031559403	0.049964226	1.8183936	0.085476468	0.28631509	0.085475401	0.28632893	0.081579072	0.037407614	0.91805312	0.33098356	1.4394195	-0.016351697	-1.0879189	-0.016346129	-1.087942	0.90156055	0.0001417381	-0.54348884	-0.28654599	-0.065752739	0.97190822	1.0175466	-0.97190168	-1.0175523	5.09747e-05	-0.41924285	-0.0081088541	-10.517379	R0:S0:1	0.91805312	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@13:52
2x2_2C_8b_C2v_L	-0.96050756	0	8.5	0.18940124	-0.19096678	0.80588882	0.26097782	0.80594233	0.26101741	0.28625131	0.76748308	2.001	-0.17182772	-0.15584645	-0.071087246	0.20211359	-0.071124095	0.20212167	-0.24959667	-2.9120564e-05	1	0.030975896	0.034292317	-0.32933215	-0.14595542	0.32932779	0.14598703	-3.079443e-05	0.46358797	-0.4	0.001000001	0.0006048648	0.92563605	-0.90500736	0.13839188	-0.14345474	0.031576403	0.049936887	1.8187118	0.08537588	0.285977	0.085364115	0.28600114	0.081508178	0.037364857	0.91817359	0.33071481	1.438144	-0.016378625	-1.0874369	-0.016274181	-1.0874415	0.90129594	9.5539542e-05	-0.54355703	-0.28665537	-0.065765608	0.97142731	1.0168979	-0.9713769	-1.0170242	3.2497239e-05	-0.41905043	-0.0081259911	-10.520945	R0:S0:1	0.91817359	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@14:06
2x2_2C_8b_C2v_L	-0.96050071	0	8.5	0.19001819	-0.19096236	0.80532279	0.26105918	0.80544684	0.26105316	0.28613642	0.76710923	2	-0.17212493	-0.15593318	-0.071159648	0.202133	-0.071187057	0.20213607	-0.24944028	-1.0737e-05	1	0.031245196	0.034575191	-0.32914321	-0.14601162	0.32915867	0.14602572	-1.1721163e-05	0.46334083	-0.399	0.001000001	0.00059588642	0.92551223	-0.90532319	0.13793022	-0.14336949	0.031569379	0.050084062	1.8185918	0.085387008	0.28630062	0.085380761	0.28633018	0.081506818	0.037353532	0.91805916	0.33107321	1.4385188	-0.016248529	-1.0882675	-0.016167909	-1.0882862	0.9013746	3.9326692e-05	-0.54362921	-0.28872896	-0.066366431	0.97140793	1.0177514	-0.97140296	-1.0178492	1.0497278e-05	-0.41885822	-0.0081984821	-10.517205	R0:S0:1	0.91805916	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@14:30
2x2_2C_8b_C2v_L	-0.9611279	0	8.5	0.18989383	-0.19033517	0.80498932	0.26086782	0.80510028	0.26087845	0.28625097	0.76642953	2	-0.17197618	-0.15616811	-0.071146886	0.20201474	-0.071151856	0.20202021	-0.249431	2.6106719e-06	1	0.031383002	0.034594615	-0.32964133	-0.14621253	0.32966931	0.1462026	1.8870686e-06	0.46356686	-0.4	0.002000001	0.00048100673	0.92538698	-0.90537485	0.13865947	-0.14462928	0.031570848	0.050370465	1.8174385	0.085677415	0.2868494	0.085677713	0.2868463	0.081668445	0.037427399	0.91792082	0.33226044	1.4420386	-0.016421427	-1.0890475	-0.016419416	-1.089073	0.90212576	-5.1822062e-06	-0.54345237	-0.2900298	-0.066759296	0.97293886	1.0186434	-0.9729575	-1.0186005	-1.6830892e-06	-0.41914806	-0.0079984993	-10.517745	R0:S0:1	0.91792083	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@14:50
2x2_2C_8b_C2v_L	-0.9600006	0	8.5005	0.18924715	-0.19162716	0.80614856	0.26098036	0.80618472	0.26095327	0.28607929	0.7680078	2.0005	-0.17178347	-0.15570115	-0.071076123	0.20212939	-0.071079921	0.20212297	-0.24961744	-5.0194754e-05	1	0.030659999	0.034034941	-0.32899811	-0.14579576	0.32899771	0.14579223	-4.9022841e-05	0.46358072	-0.3995	1e-09	0.0006792153	0.9257071	-0.90491179	0.13789439	-0.14239781	0.031565062	0.049581639	1.8196167	0.08518967	0.28564103	0.085182135	0.28565188	0.081417413	0.037341372	0.91825037	0.32961126	1.4357825	-0.01627751	-1.0867757	-0.016253159	-1.0868065	0.90078435	0.00015896998	-0.5436462	-0.28395348	-0.064945938	0.97044615	1.016316	-0.97040389	-1.0163103	5.4457289e-05	-0.41904738	-0.0082718958	-10.518939	R0:S0:1	0.91825037	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@14:57
2x2_2C_8b_C2v_L	-0.95943754	0	8.50075	0.1889551	-0.19232316	0.80664155	0.26099944	0.80667793	0.26097673	0.28603202	0.76882871	2.00075	-0.17170207	-0.15548088	-0.071018372	0.20217964	-0.071022403	0.20217121	-0.24972504	-5.2964339e-05	1	0.030284041	0.033735592	-0.32866673	-0.14556784	0.32867739	0.14556492	-6.2866984e-05	0.46359211	-0.39925	-0.000999999	0.00077835567	0.92586219	-0.90467687	0.13751273	-0.14129211	0.031562191	0.049175777	1.8207068	0.084951694	0.28502912	0.084956387	0.28504455	0.081290333	0.037297472	0.91841518	0.32828293	1.4326861	-0.016259284	-1.0856446	-0.016253701	-1.085644	0.90013191	0.00017158959	-0.54374167	-0.28077119	-0.063996681	0.96920789	1.0150712	-0.96924991	-1.0151192	7.1498398e-05	-0.41899538	-0.0084075286	-10.519641	R0:S0:1	0.91841518	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@15:08
2x2_2C_8b_C2v_L	-0.95988288	0	8.500875	0.18946086	-0.19157446	0.80594239	0.26101702	0.80607886	0.26110868	0.28614812	0.76803942	2.000875	-0.17192253	-0.15563754	-0.07105575	0.20218835	-0.071129156	0.20219742	-0.24962084	-4.9281609e-05	1	0.030801976	0.034208812	-0.32886481	-0.14573503	0.3288349	0.14580314	-5.5460449e-05	0.46339714	-0.399125	1e-09	0.00070569901	0.92573417	-0.90491406	0.13772332	-0.14226064	0.031566727	0.049645735	1.8197649	0.085146114	0.28553454	0.085099317	0.28556384	0.081375961	0.037305377	0.91828501	0.32958597	1.4349888	-0.016343344	-1.0867168	-0.016108342	-1.086737	0.90064456	0.00015145788	-0.54367891	-0.28510202	-0.065248198	0.97019888	1.0160867	-0.96993705	-1.0162705	6.5315012e-05	-0.4188512	-0.0083077299	-10.519879	R0:S0:1	0.91828501	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@15:11
2x2_2C_8b_C2v_L	-0.95956843	0	8.4998125	0.18956893	-0.1919924	0.80640207	0.26116347	0.8064648	0.26116765	0.2861444	0.76855141	2.0013125	-0.17203893	-0.155515	-0.071086136	0.20226248	-0.071109496	0.20226053	-0.24965327	-3.4460689e-05	1	0.030642743	0.034108173	-0.32860154	-0.14566114	0.32860022	0.14567569	-3.5751828e-05	0.46329612	-0.3986875	-0.000499999	0.00077293024	0.92584607	-0.90486512	0.13738609	-0.14160066	0.031577581	0.049432769	1.8204662	0.084941183	0.28515848	0.084929757	0.2851767	0.081263698	0.037256206	0.91840945	0.32886373	1.4329053	-0.016143504	-1.0861227	-0.016070117	-1.0861384	0.90017765	0.00011338665	-0.54381092	-0.28359197	-0.064829533	0.96914821	1.0155501	-0.96909257	-1.0156158	4.0279325e-05	-0.41864951	-0.0084087146	-10.521501	R0:S0:1	0.91840945	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@15:25
2x2_2C_8b_C2v_L	-0.9592016	0	8.5007187	0.18870737	-0.19249841	0.8070378	0.26105576	0.80719751	0.26106259	0.28614468	0.76929806	2.0019687	-0.17163157	-0.15531083	-0.070974343	0.20224235	-0.071029544	0.20223413	-0.24985862	-5.6267804e-05	1	0.030084308	0.033572318	-0.32856247	-0.14546275	0.3285485	0.14551089	-6.5760989e-05	0.4635845	-0.39953125	-0.001249999	0.00083445728	0.92602923	-0.90441113	0.13757782	-0.14093317	0.031572268	0.04899265	1.8212408	0.084811358	0.28455378	0.084780882	0.28460228	0.081212061	0.037258928	0.91858233	0.32762866	1.430843	-0.016284531	-1.0847118	-0.016099354	-1.0847197	0.89975237	0.00018266492	-0.54376728	-0.27908045	-0.063525009	0.96851273	1.0140775	-0.96836363	-1.0142974	7.5156414e-05	-0.41891349	-0.0084281751	-10.523833	R0:S0:1	0.91858233	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-06-05@15:35
