model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.2245298	0	6	0.10760076	0.41163619	0.16074628	1.0188417	1.0187255	0.16069427	0.13951703	0.90575009	2	-0.11485859	2.510796e-05	-0.15062683	-0.030689131	0.030696692	-0.15060878	0.19695745	1.4576923e-06	1	3.8566265e-06	0.21191128	-0.14373368	0.46530549	0.46529692	0.14371531	1.8320814e-05	-0.61706465	-0.5	0.023171583	0.96155193	-1.1021939	0.24467163	0.075861167	0.015435133	0.19239032	0.52253617	0.20192509	0.20195384	0.52253484	0.10640524	0.063924522	0.95172388	0.23859191	-6.1287159e-05	1.4510761	-0.22747741	0.22745199	1.4510171	-1.0635018	-7.5334408e-06	-0.63850425	-2.5727377e-05	-1.7732919	1.5701499	-1.5473252	-1.5474203	-1.5701225	-3.0392413e-05	0.44897086	0.026883654	-10.872038	R0:S0:1	0.95172388	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@12:36
2x2_2C_8b_C2v_L	-1.2221722	0	6.01	0.10876963	0.4102126	0.16286447	1.0210792	1.0209708	0.16285116	0.14265105	0.90730224	2	-0.11535167	2.5127884e-05	-0.15127124	-0.031021453	0.031012191	-0.15127035	0.19796091	7.5773405e-06	1	3.0909372e-05	0.21135875	-0.14433662	0.46458703	0.46457705	0.14431989	1.6150635e-05	-0.61656554	-0.5	0.023334438	0.96116917	-1.1002972	0.24375011	0.075339838	0.015509254	0.19152898	0.51802296	0.19928089	0.19930216	0.51801712	0.10574492	0.063393718	0.95132675	0.23885741	-1.6859209e-05	1.4488273	-0.22693254	0.22697917	1.4488511	-1.0623317	-2.0923769e-05	-0.63808146	-0.00046118323	-1.767952	1.5626875	-1.5369575	-1.5370124	-1.5626028	-3.1764042e-05	0.44831215	0.026259867	-10.867116	R0:S0:1	0.95132675	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@12:45
2x2_2C_8b_C2v_L	-1.225296	0	6	0.10780782	0.41181077	0.16057596	1.0186471	1.018676	0.16057091	0.13899687	0.90550643	2.01	-0.11497446	3.9296419e-05	-0.15066506	-0.030655382	0.030637448	-0.15067097	0.19692803	4.9575895e-06	1	3.7860294e-05	0.21182989	-0.14377583	0.46535992	0.46538223	0.14375233	4.0223781e-06	-0.61714112	-0.5	0.023079707	0.96242378	-1.1026008	0.24539045	0.076278302	0.015414504	0.19176527	0.52320254	0.20229817	0.20231398	0.52318268	0.10668647	0.064016225	0.95261379	0.23820593	-5.3834746e-05	1.4512398	-0.22774591	0.22782882	1.4512926	-1.0647703	-1.7928177e-05	-0.63876485	-0.00054368773	-1.7704647	1.5723108	-1.5491218	-1.5491926	-1.5721827	-7.6974936e-06	0.44906896	0.027219443	-10.910756	R0:S0:1	0.95261379	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@12:51
2x2_2C_8b_C2v_L	-1.2183888	0	6	0.12051031	0.40272821	0.16764506	1.0225441	1.022551	0.16762182	0.14888106	0.90844663	2	-0.12095697	-5.0940257e-06	-0.15302666	-0.031797316	0.031792245	-0.15302135	0.19953001	-1.0600494e-05	1	-1.4849787e-05	0.21102977	-0.14533119	0.46160625	0.46161481	0.14532048	-1.2678001e-05	-0.61275896	-0.49	0.023423836	0.96097471	-1.1024083	0.23669498	0.075062679	0.016664455	0.19044524	0.51033018	0.1946581	0.1946663	0.51032497	0.10486747	0.06218874	0.95108937	0.24641666	-1.0397518e-05	1.4509303	-0.22656727	0.22658256	1.4509268	-1.0648167	3.397055e-05	-0.63956366	0.00021959411	-1.760051	1.5525129	-1.5198165	-1.5198529	-1.5524798	2.2880669e-05	0.44442822	0.024549827	-10.863615	R0:S0:1	0.95108937	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@13:01
2x2_2C_8b_C2v_L	-1.2182269	0	6.0066667	0.11659193	0.40443292	0.16683483	1.0227639	1.0227243	0.16681317	0.14822391	0.90866335	1.99	-0.11907475	5.0269345e-06	-0.15259266	-0.031681163	0.031689628	-0.15259443	0.19933836	-2.0244287e-05	1	-1.0511924e-05	0.21105863	-0.14514516	0.46232294	0.46232651	0.14513418	-1.7554135e-05	-0.61379049	-0.49333333	0.023516913	0.96006185	-1.1007772	0.2380738	0.074592593	0.016330246	0.19127216	0.51097526	0.19512518	0.19513145	0.51098897	0.10472855	0.062363273	0.95015914	0.24445159	-3.0868751e-05	1.449323	-0.22618475	0.22615994	1.4493777	-1.0624948	6.8962765e-05	-0.63866205	0.00017193668	-1.7643159	1.5517601	-1.5209624	-1.5209734	-1.5517028	2.9212286e-05	0.44547134	0.024619355	-10.824706	R0:S0:1	0.95015914	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@13:06
2x2_2C_8b_C2v_L	-1.2148094	0	6.01	0.12100798	0.40099398	0.16985008	1.0245957	1.0246315	0.16988132	0.1526321	0.91019382	1.98	-0.12112459	6.1965452e-06	-0.15355711	-0.032211822	0.03221964	-0.15356416	0.20044854	-8.2327495e-06	1	6.8150193e-06	0.21070734	-0.14573274	0.46084535	0.46084092	0.14575432	-1.6312546e-05	-0.61212812	-0.49	0.023691826	0.9588831	-1.099927	0.23445371	0.073782174	0.016784725	0.19102379	0.50508219	0.19177298	0.19175602	0.50508463	0.10378679	0.061580858	0.94895778	0.24748106	-1.0069517e-05	1.4483767	-0.22507234	0.22504214	1.4483598	-1.061258	2.6144856e-05	-0.6386359	-8.9719721e-05	-1.7614242	1.5413568	-1.5076741	-1.5076143	-1.5414304	2.7420239e-05	0.44370118	0.023352799	-10.781899	R0:S0:1	0.94895778	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@13:10
2x2_2C_8b_C2v_L	-1.2123885	0	6.0133333	0.12626966	0.39821297	0.17304088	1.0266276	1.026634	0.17301241	0.15667671	0.91179048	1.9866667	-0.12355097	5.969973e-09	-0.15473362	-0.03268705	0.032700341	-0.15472416	0.20164889	-9.5757123e-06	1	-5.8190541e-06	0.21015765	-0.14645383	0.45934841	0.45935224	0.14645067	-4.7064993e-06	-0.61054501	-0.48666667	0.023738813	0.95916475	-1.0995283	0.23190458	0.073604186	0.017187878	0.18936497	0.49945108	0.18860763	0.18861098	0.49946701	0.10315463	0.060848706	0.94922585	0.24965102	-1.502512e-07	1.4475067	-0.2245086	0.22444985	1.4474788	-1.0618179	3.4521629e-05	-0.6390891	7.7518917e-05	-1.7522655	1.5329562	-1.4956414	-1.4956677	-1.5329925	5.9910739e-06	0.44188529	0.022526992	-10.802975	R0:S0:1	0.94922585	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@13:16
2x2_2C_8b_C2v_L	-1.2064731	0	6.02	0.13594278	0.39264331	0.17944459	1.0300502	1.0300557	0.17945256	0.16517101	0.91494813	1.98	-0.12802176	-4.480592e-05	-0.15695552	-0.033790529	0.033790497	-0.1569545	0.20388437	4.6974268e-06	1	-4.5417238e-05	0.20932881	-0.14767109	0.45628836	0.4562817	0.14768139	9.4885198e-06	-0.60724613	-0.48	0.023906528	0.95802294	-1.0982145	0.22553883	0.072520545	0.018022143	0.18749662	0.4877802	0.18226586	0.18225887	0.4877782	0.10153081	0.059363093	0.94804665	0.25456849	5.5230926e-05	1.4452763	-0.22200115	0.22199422	1.4452539	-1.0605652	-1.4252142e-05	-0.63950399	0.00058079206	-1.7409085	1.5130289	-1.4705981	-1.4705683	-1.5130694	-1.40451e-05	0.43826027	0.020339093	-10.768557	R0:S0:1	0.94804665	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@13:24
2x2_2C_8b_C2v_L	-1.2044286	0	6.01	0.14340388	0.38920599	0.18237343	1.0301177	1.0298902	0.18234437	0.16864427	0.91558926	1.9733333	-0.1315817	5.997976e-05	-0.15810208	-0.034374938	0.034329407	-0.15808473	0.20458111	-3.0653646e-06	1	5.6845413e-05	0.20941365	-0.14804597	0.45442768	0.45440184	0.14801856	-2.8969704e-06	-0.60483362	-0.47333333	0.023905318	0.95744071	-1.0999807	0.22066457	0.072262453	0.018740942	0.18716168	0.48366362	0.17993108	0.17998106	0.48359594	0.10098574	0.05870221	0.94745837	0.25907777	-9.0936921e-05	1.4474568	-0.2208536	0.22104278	1.4473446	-1.0616415	9.8428344e-06	-0.64055628	-0.00069100248	-1.7386023	1.5064951	-1.4616256	-1.4617838	-1.5063784	3.4377192e-06	0.43576111	0.019155206	-10.742342	R0:S0:1	0.94745837	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@13:30
2x2_2C_8b_C2v_L	-1.1994604	0	6.0266667	0.14572882	0.38634684	0.18614328	1.0323838	1.032285	0.18614291	0.17424238	0.91800481	1.9555556	-0.1326555	-2.2175844e-05	-0.15926793	-0.035084802	0.035073378	-0.15926844	0.20601407	-1.5978302e-05	1	-2.4444731e-05	0.20878786	-0.14861725	0.4529019	0.45289117	0.14860811	-1.7018301e-05	-0.60343853	-0.47222222	0.024041223	0.95534967	-1.0968146	0.21736761	0.070813242	0.019024416	0.18701824	0.47552042	0.17589603	0.17591049	0.47550128	0.099643641	0.057830486	0.94533107	0.26084732	2.1992205e-05	1.4429569	-0.21789258	0.21795015	1.4429557	-1.0576426	5.7309455e-05	-0.63959069	0.00030793332	-1.7360264	1.4895836	-1.4445352	-1.4445686	-1.4895192	2.4031264e-05	0.43440176	0.017577967	-10.66603	R0:S0:1	0.94533107	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-02@13:35
