model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.93695491	0	9	0.18747971	-0.18985025	0.2496763	0.72890017	0.24969223	0.72897686	0.27558574	0.70559132	2	0.17359941	0.15981736	-0.19933276	-0.072006474	0.19934119	-0.072025063	-0.24705851	-9.600894e-06	1	0.013142784	0.014354766	-0.1420423	0.31780199	-0.1420568	-0.31780694	8.5678051e-06	-0.44829983	-0.4	0.001000001	-0.001243891	0.92106204	-0.88174509	0.13767563	-0.13957323	0.028114816	0.046281054	1.8060875	0.28826129	0.088341646	0.28827253	0.088329683	0.083908558	0.038531871	0.9141497	-0.34050084	-1.473117	1.061335	-0.0080988719	-1.0613585	-0.0080377029	0.8868307	3.0512307e-05	-0.52569373	-0.12170101	-0.027980527	0.99576644	-0.97315585	0.99580552	0.97310342	-1.3220807e-05	0.42983805	-0.0069719865	-10.435586	R0:S0:1	0.9141497	b8cfe21	v2.4.3	Y	Broyden	10	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@19:49
2x2_2C_8b_C2v_L	-0.93691358	0	9.001	0.1874367	-0.18987043	0.2496761	0.72886328	0.24966037	0.72886145	0.27555494	0.70552304	2	0.17338606	0.15964158	-0.19933128	-0.072051467	0.199325	-0.072040565	-0.24705282	-3.2971271e-05	1	0.01518492	0.016583477	-0.14207507	0.31777711	-0.14207147	-0.31777661	4.2383092e-05	-0.44828969	-0.4	0.001000001	-0.0012419412	0.92105075	-0.88170399	0.13767506	-0.1395697	0.02810857	0.046624775	1.8064235	0.28832347	0.088323837	0.28831711	0.088325886	0.083917316	0.03853585	0.91413964	-0.34010781	-1.4714429	1.0613636	-0.0079441489	-1.0613465	-0.0079725235	0.88682501	9.2117775e-05	-0.52565891	-0.14063495	-0.032311002	0.99588943	-0.97304548	0.99588457	0.97305389	-5.9683036e-05	0.4298709	-0.006970938	-10.435508	R0:S0:1	0.91413964	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@20:03
2x2_2C_8b_C2v_L	-0.93682657	0	9	0.18757354	-0.18968872	0.24978963	0.72908338	0.24974135	0.72905195	0.27565716	0.70570931	2.001	0.17335111	0.15940352	-0.19939378	-0.072075051	0.19939313	-0.072033281	-0.24712178	-2.951578e-05	1	0.016299486	0.017811858	-0.14207581	0.31766248	-0.14203864	-0.31768525	3.521329e-05	-0.44818478	-0.4	0.001000001	-0.0012747259	0.92116346	-0.88161403	0.13768275	-0.13944457	0.028122777	0.046839224	1.8068317	0.28807699	0.088195864	0.28806066	0.088219305	0.083871422	0.038495844	0.91425249	-0.33975941	-1.4694084	1.0609306	-0.0078307686	-1.0609386	-0.0079611051	0.88664737	8.4946381e-05	-0.52570384	-0.15087142	-0.034713332	0.99555524	-0.97242086	0.99544112	0.97255203	-4.8000815e-05	0.42969167	-0.0069785793	-10.438598	R0:S0:1	0.91425249	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@20:16
2x2_2C_8b_C2v_L	-0.93682194	0	9	0.18811655	-0.18950217	0.24977875	0.72853313	0.24979751	0.72872455	0.27554896	0.70540313	2	0.17365945	0.1594758	-0.19940172	-0.072051648	0.19940971	-0.072103429	-0.24695467	-4.1177514e-06	1	0.016483236	0.018020147	-0.14203344	0.31756396	-0.14208468	-0.31755388	1.0521942e-05	-0.44796839	-0.399	0.001000001	-0.0012653864	0.92103988	-0.88192604	0.13723442	-0.139366	0.028116249	0.046993567	1.8066049	0.28833993	0.088276979	0.28838882	0.088237242	0.083872291	0.038486691	0.91413818	-0.34029578	-1.4700135	1.0617195	-0.0080109275	-1.061764	-0.0078175501	0.88672135	1.7800672e-05	-0.52577408	-0.15231673	-0.035210232	0.99606627	-0.97278172	0.99624972	0.97259274	-1.1216725e-05	0.42951181	-0.0070472349	-10.434503	R0:S0:1	0.91413819	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@20:28
2x2_2C_8b_C2v_L	-0.9374098	0	9	0.18789854	-0.18934414	0.24964764	0.72845841	0.24969622	0.72858982	0.27559874	0.70506789	2	0.17379328	0.1600144	-0.19934337	-0.071985448	0.19933257	-0.072064571	-0.24694387	-1.3110237e-05	1	0.014000947	0.015251919	-0.14215079	0.3180883	-0.14222804	-0.3180457	1.5744695e-05	-0.44820313	-0.4	0.002000001	-0.0011729896	0.92092507	-0.88195869	0.13792505	-0.14054164	0.028117162	0.04670061	1.8051899	0.2887249	0.088569036	0.28876499	0.088517076	0.083994549	0.038550206	0.91401439	-0.34171998	-1.4754402	1.0623767	-0.008336295	-1.0623437	-0.0080696432	0.88733069	3.3400042e-05	-0.52563166	-0.12947646	-0.029859657	0.99646952	-0.9742981	0.99674661	0.97401854	-2.6242468e-05	0.42975679	-0.0068684933	-10.435891	R0:S0:1	0.91401439	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@20:45
2x2_2C_8b_C2v_L	-0.93634665	0	9.0005	0.18744347	-0.19000516	0.24973514	0.72909514	0.24971144	0.72912266	0.27549278	0.7060597	2.0005	0.17314281	0.1590714	-0.19939078	-0.072044205	0.19939004	-0.072006184	-0.24712296	-6.3324831e-06	1	0.017080926	0.018702243	-0.14189963	0.31733825	-0.14186635	-0.31736378	8.2032815e-06	-0.44817146	-0.3995	1e-09	-0.0013399911	0.9212332	-0.88152934	0.13721481	-0.13843385	0.028113204	0.04679104	1.8078604	0.28777618	0.088040706	0.28775053	0.08805484	0.083796468	0.038477549	0.91432622	-0.33854048	-1.465998	1.0603418	-0.0078059544	-1.0603523	-0.0079238578	0.88615667	2.0633464e-05	-0.52577722	-0.1582075	-0.036315536	0.99498407	-0.97161276	0.99485067	0.97169291	-1.5983711e-05	0.42971378	-0.0071122384	-10.435932	R0:S0:1	0.91432622	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@21:02
2x2_2C_8b_C2v_L	-0.93580811	0	9.00075	0.18723553	-0.19034114	0.24973217	0.72932223	0.24968322	0.72938645	0.27546956	0.70656792	2.00075	0.17282509	0.15860181	-0.19941441	-0.071968674	0.1994091	-0.071962134	-0.24721805	-4.0118834e-05	1	0.01838113	0.02016273	-0.14169199	0.31701967	-0.14166973	-0.31703577	4.6559655e-05	-0.44816168	-0.39925	-0.000999999	-0.0014248053	0.92138423	-0.88130624	0.13685477	-0.13738943	0.028110996	0.046828683	1.8091955	0.28722822	0.087836015	0.28722205	0.08783143	0.083691909	0.03844047	0.9144841	-0.33696058	-1.4612798	1.0592704	-0.0078917682	-1.0593078	-0.0078995721	0.88555113	0.00010913233	-0.52584881	-0.17040423	-0.038966827	0.99393076	-0.97058703	0.9938336	0.97056047	-7.104953e-05	0.4296932	-0.0072335646	-10.435962	R0:S0:1	0.9144841	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@21:12
2x2_2C_8b_C2v_L	-0.9362919	0	8.999375	0.18771939	-0.18993274	0.24987912	0.72923438	0.24981013	0.72910115	0.27559256	0.70610084	2.000875	0.17316816	0.15889768	-0.19944542	-0.072111111	0.19944552	-0.072004942	-0.24712413	-1.60108e-05	1	0.018356081	0.02010373	-0.14194307	0.31722097	-0.14185285	-0.31725753	2.2939357e-05	-0.44803238	-0.399125	1e-09	-0.0013606057	0.92127223	-0.88159461	0.13704301	-0.13831037	0.028124347	0.047083475	1.8082418	0.2876941	0.087948306	0.28762622	0.087994456	0.083747968	0.038443127	0.91437142	-0.3382895	-1.4641843	1.0602837	-0.0076056891	-1.0603066	-0.0079335935	0.88603557	4.3971909e-05	-0.52585689	-0.16988884	-0.03902857	0.99510818	-0.97116608	0.99473714	0.97139268	-3.7183609e-05	0.42950329	-0.0071489008	-10.437093	R0:S0:1	0.91437142	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@21:24
2x2_2C_8b_C2v_L	-0.93593783	0	9.0000625	0.18783671	-0.18982781	0.24985695	0.72903138	0.24991759	0.72916437	0.27553564	0.70627896	2.0013125	0.17272674	0.15818894	-0.19950709	-0.072083293	0.19950623	-0.072153323	-0.24716563	-1.4825094e-05	1	0.022037216	0.024174848	-0.14177456	0.31691635	-0.14184757	-0.31688034	1.7503829e-05	-0.44784686	-0.3986875	-0.000499999	-0.0014219087	0.92137085	-0.88148647	0.13674923	-0.13769883	0.02812274	0.047913711	1.809615	0.28744505	0.08780659	0.28747946	0.087757065	0.083700155	0.038400965	0.91447068	-0.33685621	-1.4578174	1.0599054	-0.0075991252	-1.0598938	-0.0073603127	0.88573334	4.3632192e-05	-0.52589514	-0.20387639	-0.046895794	0.99443939	-0.97040108	0.99467654	0.97013532	-2.7969451e-05	0.42935307	-0.0072297677	-10.437348	R0:S0:1	0.91447068	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@21:36
2x2_2C_8b_C2v_L	-0.93560374	0	9.0000937	0.18706521	-0.19047945	0.24980987	0.72979052	0.2498467	0.72994044	0.27558753	0.70697229	2.0019687	0.17243314	0.1581212	-0.19948414	-0.071988118	0.19947765	-0.072045674	-0.24735632	-2.8898488e-05	1	0.020621774	0.022662757	-0.14163528	0.31689263	-0.14168985	-0.31687954	3.5260608e-05	-0.4481465	-0.39953125	-0.001249999	-0.0014779456	0.92155517	-0.8810701	0.13692285	-0.13705596	0.028124598	0.0472338	1.8103016	0.28681117	0.087649806	0.28683959	0.087618466	0.083617478	0.038400421	0.9146547	-0.33567969	-1.4566634	1.0584658	-0.0077180489	-1.0584305	-0.0075375367	0.88519839	8.2873325e-05	-0.52588522	-0.19125281	-0.043708209	0.99313906	-0.96968048	0.99336069	0.96952927	-5.4952726e-05	0.42959661	-0.0072532276	-10.440186	R0:S0:1	0.9146547	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_35	self-energy/D	run_optim.py	2024-06-13@21:43
