model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	9.8420168	0	14	3.4161	8.0514777	0.45496394	-8.3332399	-0.51875983	-8.3920942	0.52896019	0.55328344	-7.5693147	14.26	1.2968132	-1.5363211e-05	2.9246594e-05	0.16530775	2.1616215e-05	9.1906423e-06	3.1758202e-05	-1.547514e-05	-4.957382e-06	-0.11330574	1.8869986	-5.2353994e-05	-1.8943183	-0.16720129	0.20940119	-2.3758277	2.0342	1	0.236	-1.4930716e-06	1.2835874	1.6667777	-0.49000522	-0.11961161	0.05165118	0.15870644	0.040649294	0.0016998544	1.8615342	1.9979233	1.8622257	0.0021293012	0.0011695119	1.6886168	1.1552993	-0.62249023	2.6608224e-05	-2.2838362e-05	-0.1673474	-1.1860231e-05	-6.5843846e-05	-0.00017444958	1.4479909e-06	6.3847007e-06	0.1756646	-1.3791034	0.00027285365	1.3757123	0.16939842	-0.12172131	2.2859439	2	2	0	0	-113.18762	R0:S0:1	1.1552993	-173.5024	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-23@22:52
2x2_2C_8b_C2v_L	9.8420552	0	14	3.4161	8.0551894	0.44183884	-8.367011	-0.51057003	-8.3586109	0.50906008	0.53774102	-7.5634171	14.27	1.2962577	1.1222981e-05	2.4879673e-05	0.16577364	-1.552196e-05	-2.5819284e-05	3.8788813e-05	-1.9343062e-05	5.5639682e-06	-0.11299664	1.889897	-3.0272437e-05	-1.888848	-0.16548891	0.20819681	-2.3730306	2.0342	1	0.236	-1.3250214e-06	1.283589	1.6667862	-0.49000316	-0.11960847	0.051650078	0.15884072	0.040661102	0.001696208	1.8618416	1.9979024	1.8617438	0.002089805	0.001158552	1.6882658	1.1554419	-0.6225207	-3.4119317e-05	-2.1460999e-05	-0.1681096	3.1376077e-06	0.00013302193	-0.00022262217	-1.8515656e-07	-6.5725343e-07	0.17544414	-1.3775338	0.00014774771	1.3780105	0.16780427	-0.12116375	2.2869721	2	2	0	0	-113.19729	R0:S0:1	1.1554419	-173.6624	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-23@23:02
2x2_2C_8b_C2v_L	9.8420608	0	14	3.4161	8.0333969	0.42545764	-8.338343	-0.49360259	-8.3518373	0.49555539	0.52487549	-7.5662748	14.28	1.2934308	-6.9685267e-06	3.0560212e-06	0.16439661	7.5470509e-06	1.9696408e-05	7.7850241e-06	-9.9842661e-06	3.7161419e-06	-0.11208721	1.8851018	-1.761019e-05	-1.886757	-0.16477104	0.20754612	-2.3717454	2.0342	1	0.236	6.8134464e-07	1.2835898	1.6668012	-0.49000282	-0.11961015	0.051650945	0.15904803	0.04073441	0.0016763059	1.8614259	1.997929	1.861595	0.0020819975	0.0011550673	1.6881032	1.1556565	-0.6229742	1.67732e-05	2.0821723e-05	-0.1670073	1.9234287e-05	-0.00013516463	-3.7059124e-05	1.5237158e-05	-6.9536642e-06	0.17437585	-1.3793615	0.00012150563	1.3785106	0.16743806	-0.12092469	2.2875194	2	2	0	0	-113.13463	R0:S0:1	1.1556565	-173.8224	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-23@23:14
2x2_2C_8b_C2v_L	9.8421032	0	14	3.4161	8.0081718	0.4101719	-8.3332318	-0.4803858	-8.3248468	0.47906433	0.50976982	-7.5576141	14.29	1.2903981	-3.999923e-05	-1.7068812e-05	0.16369142	-4.7440601e-06	-5.683736e-06	2.0878983e-05	-1.4925123e-05	-2.9205513e-05	-0.11127209	1.8832197	3.0581601e-05	-1.8821965	-0.16346609	0.20627128	-2.3684894	2.0342	1	0.236	1.0628969e-07	1.2835915	1.6668215	-0.48999901	-0.11960968	0.051651033	0.15931355	0.040821847	0.0016605801	1.8612992	1.9979353	1.861191	0.0020580707	0.0011456663	1.6876735	1.1559323	-0.62350103	8.9798418e-05	4.0404101e-07	-0.1666855	-8.3087529e-06	5.1090279e-05	-0.00011578568	7.1045857e-06	2.10217e-05	0.17350907	-1.3797568	-0.00018474629	1.3803067	0.1664247	-0.12039807	2.2888162	2	2	0	0	-113.06233	R0:S0:1	1.1559323	-173.9824	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-23@23:22
2x2_2C_8b_C2v_L	9.842081	0	14	3.4161	7.9946451	0.39302271	-8.3314711	-0.46569188	-8.319715	0.46449894	0.49857204	-7.5716393	14.3	1.2882385	8.5922816e-05	-3.4591987e-05	0.16299237	1.9531499e-05	2.1208469e-07	2.4269197e-05	-2.7274501e-05	5.0850523e-05	-0.11038561	1.8816787	2.8336271e-05	-1.880242	-0.16271471	0.20619043	-2.3691121	2.0342	1	0.236	1.9172248e-06	1.2835915	1.6668233	-0.49000186	-0.11961121	0.051651729	0.15937501	0.040876206	0.0016387563	1.8611897	1.9979475	1.86104	0.0020437438	0.0011468665	1.6877785	1.1559965	-0.62387581	-0.00019728898	5.168794e-06	-0.16617024	-1.8818373e-05	1.9202346e-05	-0.00014507258	3.3399945e-05	-4.7310702e-05	0.17234414	-1.3801881	-0.00017485399	1.3809425	0.16582911	-0.12040134	2.2885526	2	2	0	0	-113.08553	R0:S0:1	1.1559965	-174.1424	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-23@23:31
2x2_2C_8b_C2v_L	9.8421526	0	14	3.4161	7.9972193	0.38049866	-8.313465	-0.44978709	-8.3133854	0.44989458	0.48136665	-7.5564489	14.31	1.2876062	-1.8260222e-05	4.6547992e-06	0.16182027	-6.3454464e-07	6.3251703e-06	1.080271e-05	-1.1595719e-05	1.058243e-06	-0.11007219	1.8781721	-7.6418081e-06	-1.8781702	-0.16183887	0.20443816	-2.3646977	2.0342	1	0.236	7.6979663e-07	1.2835942	1.6668423	-0.48999655	-0.11960712	0.051650309	0.15962888	0.040888633	0.001637235	1.8608979	1.9979673	1.8608941	0.0020330025	0.0011310016	1.6872093	1.1562633	-0.62386512	4.3346537e-05	7.8637115e-06	-0.1653029	1.046206e-05	-5.2176165e-05	-5.4818004e-05	1.7466635e-05	-5.2101798e-06	0.17221915	-1.3814566	5.5775847e-05	1.381482	0.16531581	-0.11958801	2.2902401	2	2	0	0	-113.01023	R0:S0:1	1.1562633	-174.3024	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-23@23:44
2x2_2C_8b_C2v_L	9.8421785	0	14	3.4161	7.9981504	0.36598007	-8.3131295	-0.43582921	-8.3103531	0.43547662	0.46635069	-7.5527689	14.32	1.286738	2.3199888e-05	-3.8226289e-05	0.16116643	-6.411913e-06	8.6097999e-06	4.100127e-06	-4.6329169e-06	2.8046418e-05	-0.10955034	1.8768152	5.6800775e-05	-1.8764922	-0.16109786	0.20335735	-2.3622736	2.0342	1	0.236	3.2553304e-06	1.2835957	1.6668507	-0.48999582	-0.11960482	0.051649547	0.15976565	0.040903468	0.0016278273	1.8608088	1.9979769	1.8607644	0.0020207969	0.001121499	1.6869042	1.1564082	-0.62391267	-4.9343535e-05	2.5641269e-05	-0.16486565	1.5442634e-06	-2.2780317e-05	-1.8863653e-05	2.1670087e-05	-2.7240473e-05	0.17169047	-1.381799	-0.00034079712	1.3820428	0.16477455	-0.11908774	2.2911495	2	2	0	0	-113.00541	R0:S0:1	1.1564082	-174.4624	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-23@23:52
2x2_2C_8b_C2v_L	9.8422247	0	14	3.4161	7.9692992	0.34904698	-8.2846329	-0.41917103	-8.296047	0.42052921	0.45167293	-7.5466223	14.33	1.2833646	-2.938257e-06	-2.5658408e-06	0.1597926	1.0929656e-05	1.6410866e-05	1.2367438e-05	-8.6386624e-06	6.1547694e-06	-0.10848614	1.8720692	-1.0292009e-05	-1.8734381	-0.16003764	0.20216354	-2.3594409	2.0342	1	0.236	2.9024977e-07	1.2835975	1.6668729	-0.48999143	-0.11960466	0.051649753	0.16005205	0.040999879	0.0016057041	1.8603814	1.9980012	1.8605421	0.0020067028	0.0011133126	1.6865305	1.1567054	-0.62449785	5.9740769e-06	2.215663e-05	-0.16381709	1.654815e-05	-0.00013158121	-7.4024264e-05	1.0091363e-05	-6.3451839e-06	0.17046923	-1.3836744	9.2672269e-05	1.3828361	0.16413374	-0.11860163	2.2923002	2	2	0	0	-112.90954	R0:S0:1	1.1567054	-174.6224	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@00:02
2x2_2C_8b_C2v_L	9.8422739	0	14	3.4161	7.9478631	0.33320506	-8.2842944	-0.40539011	-8.2739395	0.40442511	0.43503787	-7.5291541	14.34	1.2805917	1.8951969e-05	-4.5853767e-06	0.15901746	1.6259024e-05	3.4509008e-05	3.280566e-06	-1.061456e-05	-5.4194142e-06	-0.10757331	1.8707114	-3.0332894e-06	-1.8694582	-0.15879326	0.20045903	-2.3546943	2.0342	1	0.236	1.2795775e-06	1.2835998	1.666894	-0.48998831	-0.11960242	0.051649237	0.16034076	0.041073062	0.0015887683	1.8603204	1.9980083	1.8601789	0.0019843264	0.0010993492	1.6858816	1.157007	-0.62488971	-4.3158339e-05	3.6719424e-05	-0.16344529	2.2660832e-05	-0.00025797531	-2.2717027e-05	9.8232802e-06	-9.9394215e-08	0.1695121	-1.3837655	7.3544149e-05	1.3844928	0.16315368	-0.11785224	2.2942225	2	2	0	0	-112.83733	R0:S0:1	1.157007	-174.7824	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@00:12
2x2_2C_8b_C2v_L	9.8423153	0	14	3.4161	7.9197589	0.31667684	-8.2492619	-0.38776154	-8.2595952	0.38895058	0.42113401	-7.5291316	14.35	1.2772672	-9.5196712e-06	-2.040288e-06	0.15742175	-1.5632838e-05	-2.2087796e-05	1.5659754e-05	-4.7616925e-06	-4.8931731e-06	-0.10655269	1.8651485	7.5720767e-06	-1.8663963	-0.15766905	0.19949181	-2.352895	2.0342	1	0.236	-1.064909e-06	1.2836014	1.6669158	-0.48998379	-0.11960325	0.051649787	0.16061291	0.041168308	0.001566879	1.859812	1.9980384	1.859958	0.0019694118	0.0010934661	1.6856524	1.1572887	-0.62547944	1.7236071e-05	-1.5526629e-05	-0.16216016	-7.5247546e-06	0.00017063751	-0.00010790742	-6.7928786e-06	7.7868917e-06	0.16829676	-1.3859988	-8.2432657e-05	1.3852408	0.16247449	-0.11746736	2.2949694	2	2	0	0	-112.73886	R0:S0:1	1.1572887	-174.9424	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@00:21
2x2_2C_8b_C2v_L	9.8423699	0	14	3.4161	7.8940233	0.29996146	-8.2371178	-0.37245417	-8.2288209	0.37180212	0.40526787	-7.5171597	14.36	1.2741111	-9.2931399e-06	1.5434983e-05	0.15628039	-1.7999672e-06	-6.4020416e-06	1.146771e-05	-1.0222324e-05	-1.1124682e-05	-0.10547831	1.8623419	-1.5563907e-05	-1.8613381	-0.15612997	0.19794931	-2.3490628	2.0342	1	0.236	-1.0312396e-06	1.2836037	1.6669405	-0.48997927	-0.11960215	0.051649686	0.16093315	0.041253094	0.0015455148	1.8596153	1.9980531	1.8595007	0.0019417261	0.0010816924	1.6851337	1.1576219	-0.62595414	1.9254548e-05	-1.532893e-05	-0.16147272	-4.3267001e-06	3.8623561e-05	-7.8267754e-05	9.1740784e-07	8.8548555e-06	0.16708978	-1.3866635	9.7150989e-05	1.3872506	0.16126519	-0.11679925	2.296545	2	2	0	0	-112.63324	R0:S0:1	1.1576219	-175.1024	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@00:31
2x2_2C_8b_C2v_L	9.8424193	0	14	3.4161	7.8841215	0.28362279	-8.2122434	-0.356189	-8.2195132	0.35621496	0.39114885	-7.5152836	14.37	1.2722881	2.8811082e-05	-3.948756e-05	0.15499344	1.6769736e-05	2.511645e-06	1.5792109e-05	1.1965668e-05	1.0888664e-05	-0.104529	1.8580239	9.2924658e-05	-1.8588453	-0.15499485	0.19694683	-2.3469646	2.0342	1	0.236	2.6058622e-06	1.2836057	1.6669584	-0.48997514	-0.11960076	0.051649323	0.1611602	0.041294185	0.0015255648	1.8592138	1.9980769	1.8593379	0.0019252137	0.0010740927	1.6848594	1.1578588	-0.62615897	-7.7584328e-05	-8.3173793e-05	-0.16043235	-0.00012503405	0.00018403609	-0.00013374342	-2.4273836e-05	2.1535059e-06	0.16596662	-1.3884495	-0.00078604447	1.3877655	0.1605154	-0.11635678	2.2974168	2	2	0	0	-112.56474	R0:S0:1	1.1578588	-175.2624	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@00:38
2x2_2C_8b_C2v_L	9.842493	0	14	3.4161	7.880265	0.26832892	-8.1998987	-0.34059851	-8.1995946	0.33980789	0.37390603	-7.49795	14.38	1.2709582	-3.6617549e-05	-1.1506821e-05	0.15377005	4.9701728e-05	5.0205475e-05	-1.0754624e-05	7.6405165e-06	7.9571013e-06	-0.10367962	1.8551762	-8.8019133e-06	-1.8551033	-0.15364499	0.19505805	-2.3421934	2.0342	1	0.236	1.8057174e-06	1.2836088	1.6669814	-0.48997007	-0.11959682	0.051648049	0.16146292	0.041313031	0.0015106205	1.8590043	1.9980949	1.859012	0.001902748	0.0010574674	1.684215	1.1581765	-0.62615601	0.00010692187	4.7461503e-05	-0.15959993	1.706472e-05	-0.00044542357	0.0001048083	2.1435192e-05	-1.2481031e-05	0.16509748	-1.3892335	0.00015281457	1.3891696	0.1594985	-0.11546689	2.2993507	2	2	0	0	-112.46924	R0:S0:1	1.1581765	-175.4224	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@00:45
2x2_2C_8b_C2v_L	9.8425807	0	14	3.4161	7.8048473	0.24906299	-8.1531047	-0.3218604	-8.1644472	0.32291517	0.35815285	-7.4843584	14.39	1.2636282	-4.9925345e-06	-1.7419932e-07	0.15167192	-2.2996767e-06	-2.3403937e-05	1.3516012e-05	-8.8935971e-06	4.6494686e-06	-0.10188664	1.8481548	2.9429535e-05	-1.8495263	-0.15188554	0.19330538	-2.338074	2.0342	1	0.236	6.9330668e-07	1.2836114	1.6670227	-0.48995942	-0.1195986	0.051649243	0.16195387	0.04154631	0.0014715572	1.8583715	1.9981307	1.8585356	0.0018765556	0.0010473776	1.6836444	1.1586825	-0.62763997	1.0652178e-05	-9.4586048e-05	-0.15801207	-9.4915109e-05	0.00032688441	-9.6016268e-05	8.7573689e-06	-4.5845616e-06	0.1628742	-1.3918771	-0.00036971484	1.3910309	0.15830649	-0.11479233	2.3010926	2	2	0	0	-112.27345	R0:S0:1	1.1586825	-175.5824	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@00:54
2x2_2C_8b_C2v_L	9.8426862	0	14	3.4161	7.7812894	0.23238942	-8.1389363	-0.30658596	-8.1284766	0.30562923	0.34131695	-7.4653895	14.4	1.2606748	-2.8765447e-06	8.369193e-06	0.15033786	2.125982e-05	3.750999e-05	1.5681208e-05	-4.9825892e-06	7.6995776e-06	-0.10065275	1.8450885	-2.4836563e-05	-1.8438241	-0.15010905	0.19132238	-2.3330468	2.0342	1	0.236	3.5226377e-07	1.2836151	1.6670549	-0.48994991	-0.11959497	0.051648186	0.16234111	0.041625869	0.0014472855	1.8581576	1.9981482	1.8580017	0.0018443346	0.0010313544	1.6829474	1.1590861	-0.6280409	2.8893323e-06	7.4094072e-05	-0.15717541	6.6779644e-05	-0.00043814134	-0.00012060204	1.5483062e-06	-3.8111144e-06	0.16146108	-1.3925671	0.00034585017	1.3933775	0.15686607	-0.11389144	2.3031853	2	2	0	0	-112.13868	R0:S0:1	1.1590861	-175.7424	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@01:04
2x2_2C_8b_C2v_L	9.8428207	0	14	3.4161	7.7361788	0.21501639	-8.1010444	-0.28943594	-8.0912817	0.28861737	0.32555716	-7.4480237	14.41	1.2558779	-2.9672605e-06	8.7089506e-06	0.14841928	-1.5675283e-06	-1.8890173e-05	-6.4525445e-06	6.2324282e-06	1.0885969e-05	-0.099078978	1.8391866	2.614476e-05	-1.8380117	-0.14821942	0.18944759	-2.3283283	2.0342	1	0.236	1.6225158e-06	1.283619	1.6670981	-0.48993515	-0.11959338	0.051647713	0.16281889	0.041767565	0.0014143573	1.8576287	1.9981795	1.8574785	0.0018137951	0.0010180554	1.6822714	1.1595806	-0.62885251	1.250526e-05	-0.00011869285	-0.15575261	-0.00011694025	0.00035025271	5.8258205e-05	5.2977426e-06	-1.0175641e-05	0.15954485	-1.3947066	-0.00040121563	1.3954928	0.15547227	-0.11308836	2.3052539	2	2	0	0	-111.95274	R0:S0:1	1.1595806	-175.9024	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@01:14
2x2_2C_8b_C2v_L	9.842973	0	14	3.4161	7.6786475	0.19803901	-8.0595195	-0.27310258	-8.0603011	0.27300894	0.30910199	-7.4198017	14.42	1.250043	7.4664154e-06	9.9798533e-06	0.14647472	1.0327276e-05	4.7776881e-05	1.406494e-05	-8.3400928e-06	4.4024302e-06	-0.09735897	1.8328831	-3.9664042e-05	-1.8329676	-0.14647198	0.18718285	-2.3218217	2.0342	1	0.236	7.7096508e-07	1.2836234	1.6671486	-0.48991862	-0.11959131	0.051647772	0.16337313	0.041947227	0.0013789939	1.8570279	1.9982117	1.8570443	0.001788525	0.0010017087	1.6813034	1.1601536	-0.62987851	-2.6657641e-05	0.00018021459	-0.15426648	0.00017806125	-0.00074909959	-0.00012042726	1.7373241e-06	-2.2356283e-06	0.15745856	-1.3972366	0.00069011914	1.3971424	0.15427708	-0.11211994	2.3081496	2	2	0	0	-111.75123	R0:S0:1	1.1601536	-176.0624	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@01:24
2x2_2C_8b_C2v_L	9.8431797	0	14	3.4161	7.6217619	0.18192643	-8.0108292	-0.25710905	-8.0084746	0.25690177	0.29499272	-7.4057055	14.43	1.2443212	-7.5339157e-06	-1.4253823e-05	0.14440312	-8.1998951e-06	-7.1370585e-05	4.015821e-06	-6.851104e-06	-1.2154256e-05	-0.095639154	1.8257556	6.4431657e-05	-1.8254583	-0.14434853	0.18543494	-2.3176772	2.0342	1	0.236	-1.4802316e-06	1.2836281	1.6672059	-0.48989318	-0.11959031	0.051647702	0.16393426	0.04213309	0.0013420256	1.8563525	1.998245	1.856322	0.0017533514	0.00099073804	1.6806944	1.1607311	-0.63098272	1.9987747e-05	-0.00033896412	-0.15273047	-0.00033922123	0.0012996101	-3.2107238e-05	1.5183819e-06	8.8399345e-06	0.15526489	-1.3999221	-0.0012490561	1.4000683	0.15266173	-0.11139876	2.3100491	2	2	0	0	-111.52306	R0:S0:1	1.1607311	-176.2224	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@01:36
2x2_2C_8b_C2v_L	9.8434052	0	14	3.4161	7.5662619	0.1664942	-7.9708539	-0.24232354	-7.9722986	0.24254241	0.28010887	-7.3798871	14.44	1.2387079	2.1818663e-05	3.1703508e-05	0.14246876	2.9451834e-05	0.00018080119	1.0425257e-06	3.2228827e-06	1.6927243e-05	-0.093857392	1.8196753	-0.00018793355	-1.8198567	-0.1425087	0.18330548	-2.3116175	2.0342	1	0.236	-7.1845591e-07	1.2836337	1.6672635	-0.48986724	-0.11958656	0.051646815	0.16450043	0.042314816	0.0013047684	1.8557694	1.998274	1.8557894	0.0017270463	0.00097557344	1.6797704	1.1613156	-0.63201535	-6.9089663e-05	0.0010573101	-0.15125497	0.0010600364	-0.0038707901	-2.3405337e-05	-6.8501076e-06	-1.0266113e-05	0.15300051	-1.4022798	0.0039385697	1.4021813	0.15130285	-0.11048048	2.3128193	2	2	0	0	-111.32263	R0:S0:1	1.1613156	-176.3824	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@01:51
2x2_2C_8b_C2v_L	9.8437219	0	14	3.4161	7.5180506	0.1516576	-7.9230308	-0.22777148	-7.931171	0.22825749	0.26653912	-7.3619375	14.45	1.2337196	8.4358999e-06	-0.00010132542	0.14036455	-8.7601781e-05	-0.00055845472	1.3596717e-05	-7.3290873e-06	1.7541298e-05	-0.092029571	1.8127022	0.00057733133	-1.8136912	-0.14049403	0.18140985	-2.3068697	2.0342	1	0.236	2.8564777e-06	1.2836403	1.667335	-0.48982851	-0.11958229	0.051645397	0.16506656	0.042476183	0.001271204	1.8550699	1.9982711	1.8551987	0.0017329698	0.0009623636	1.679049	1.1618993	-0.63291903	-2.8506772e-05	-0.0038013922	-0.14969177	-0.0038091354	0.01369305	-0.00012210313	1.0793906e-05	-1.4980676e-05	0.15063736	-1.4051234	-0.013869789	1.4044589	0.14989172	-0.10965074	2.3150385	2	2	0	0	-111.11325	R0:S0:1	1.1618993	-176.5424	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@02:02
2x2_2C_8b_C2v_L	9.8458826	0	14	3.4161	7.4627562	0.13878145	-7.8768144	-0.2154204	-7.8885139	0.2158954	0.25339922	-7.3376946	14.46	1.2282587	3.8529261e-05	0.00042151304	0.13851634	0.00041065952	0.0023638443	1.3635735e-05	-1.3101925e-05	2.9579254e-05	-0.090280371	1.8060382	-0.0023876735	-1.8074132	-0.13859985	0.17933053	-2.301132	2.0342	1	0.236	-9.0539651e-07	1.2836716	1.6677938	-0.48952774	-0.11958095	0.051646027	0.16588719	0.042655869	0.0013954001	1.8544355	1.9973156	1.8546457	0.0026816941	0.00094863909	1.6781346	1.1627383	-0.63379354	-0.0001410397	0.018537713	-0.1513123	0.018532449	-0.066019494	-0.00015482831	1.8778234e-06	-1.8579908e-05	0.1496514	-1.4073739	0.066340348	1.4062464	0.15150772	-0.10875019	2.3179019	2	2	0	0	-110.89607	R0:S0:1	1.1627383	-176.7024	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@02:15
2x2_2C_8b_C2v_L	9.868015	0	14	3.4161	7.1377858	0.15343933	-7.7841903	-0.22439666	-7.7859343	0.22480388	0.26733072	-7.2926185	14.47	1.2051311	2.8752533e-05	-0.0045423609	0.13798795	-0.0045746097	-0.024561078	3.6193658e-05	-2.5489096e-05	1.6815374e-05	-0.090341096	1.7958171	0.024479902	-1.7960165	-0.13804909	0.18106206	-2.2948346	2.0342	1	0.236	-1.6536965e-06	1.2839808	1.6742382	-0.48623177	-0.12001052	0.051842623	0.18080366	0.043136389	0.010406005	1.8577886	1.9366834	1.8578119	0.063312282	0.0010300833	1.6754286	1.1776814	-0.62800245	-0.00010847827	-0.13597099	-0.34374783	-0.13593145	0.51585796	-0.0003501218	1.2766419e-07	-7.9209964e-06	0.22898883	-1.3712319	-0.51558486	1.3711341	0.3437729	-0.11092201	2.3332511	2	2	0	0	-110.49024	R0:S0:1	1.1776814	-176.8624	uncorrelated	2	8eae08f	v2.2.3	YY	11	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@02:45
2x2_2C_8b_C2v_L	9.8737754	0	14	3.4161	6.9823614	0.14791558	-7.7218187	-0.21867118	-7.7246825	0.21883056	0.26397435	-7.2671402	14.48	1.1926375	-1.2701544e-05	0.0053123942	0.13651011	0.0053272437	0.028442962	-5.0809554e-06	5.8237507e-06	-9.9971916e-06	-0.088830949	1.7877966	-0.028419175	-1.7881393	-0.13655024	0.18055396	-2.2899618	2.0342	1	0.236	1.7919906e-07	1.2840647	1.6761215	-0.48535948	-0.1201673	0.051909947	0.18663558	0.043443667	0.013581615	1.8586014	1.9142326	1.8586474	0.085750885	0.0010568701	1.674032	1.1835343	-0.62650245	3.4106794e-05	0.15468679	-0.41329846	0.15464198	-0.59266224	4.7122084e-05	-5.9458763e-06	1.3819673e-05	0.25553853	-1.3596845	0.59266793	1.359453	0.41332881	-0.11127485	2.3400951	2	2	0	0	-110.22293	R0:S0:1	1.1835343	-177.0224	uncorrelated	2	8eae08f	v2.2.3	YY	9	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@03:10
2x2_2C_8b_C2v_L	9.8791426	0	14	3.4161	6.8434752	0.14245927	-7.6618773	-0.21278646	-7.6593652	0.21232434	0.25976437	-7.2370483	14.49	1.1813895	1.2838792e-05	-0.0059700624	0.13502522	-0.0059549891	-0.031656292	-8.3969953e-06	1.5741619e-05	1.0092093e-05	-0.08740688	1.7800245	0.031652292	-1.7796961	-0.13491047	0.17974708	-2.2842358	2.0342	1	0.236	1.3849811e-06	1.2841438	1.6778847	-0.48454663	-0.1203165	0.051971102	0.19237875	0.04370415	0.016659023	1.8594349	1.8921817	1.8593819	0.1080165	0.0010817792	1.6725344	1.1893011	-0.62467526	-5.984862e-05	-0.16903071	-0.48130139	-0.16906584	0.65528983	4.6773322e-05	-2.9987198e-05	6.5559456e-06	0.28148681	-1.3481413	-0.65459315	1.3484528	0.48142037	-0.1114626	2.3471398	2	2	0	0	-109.94228	R0:S0:1	1.1893011	-177.1824	uncorrelated	2	8eae08f	v2.2.3	YY	10	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-24@03:36
