model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	ave_e	ave_mu	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	28	12	7	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	11.6	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.6667616	0.00038285672	5.2151309e-07	1.9996542	1.9997247	2.5264943e-06	1.9997247	2.5265336e-06	4.9106932e-06	1.9993576	1.0003794	0.0028761506	-0.074178226	0.066128269	-0.0063153984	-0.066128402	0.0063154472	-0.0088320825	0.10122753	9.5679142e-05	5.2151302e-07	0.00034751829	0.00027703992	2.5264927e-06	0.00027704103	2.526532e-06	4.9106871e-06	0.00064408708	9.7215654e-05	4.0005689	3.9994237	3.9976382	4.0023563	3.9976382	4.0023563	4.000789	3.999202	-67.304466	R0:N12:S0:1	-36.8	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:20
2x2_2C_8b_C2v_L	25.555556	11.388889	6.3888889	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	11.395556	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.9970304	0.00051179697	5.421376e-07	1.9995158	1.9996385	2.6303287e-06	1.9996385	2.6303695e-06	5.0988155e-06	1.9991571	1.0005088	0.0029295016	-0.087947158	0.075947992	-0.0064344351	-0.075948282	0.0064344848	-0.0089927356	0.11606236	0.00012788742	5.4213752e-07	0.00048479486	0.00036207981	2.630327e-06	0.00036208257	2.6303678e-06	5.098809e-06	0.00084332526	0.00012887852	4.0007969	3.9991998	3.9968653	4.0031349	3.9968653	4.0031349	4.0010745	3.9989197	-66.48741	R0:N12:S0:1	-40.053333	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:20
2x2_2C_8b_C2v_L	23.111111	10.777778	5.7777778	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	11.191111	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.9996439	0.00072014088	5.6510432e-07	1.9992706	1.999502	2.7486983e-06	1.999502	2.748741e-06	5.3054579e-06	1.9988434	1.0007172	0.0029861102	-0.10798888	0.089184533	-0.0065625967	-0.089185091	0.0065626474	-0.0091624973	0.13598697	0.00017991501	5.6510424e-07	0.00072959236	0.00049823934	2.7486964e-06	0.00049824557	2.7487391e-06	5.3054508e-06	0.0011565844	0.00018075591	4.0011807	3.9988163	3.9956119	4.0043921	3.9956119	4.0043921	4.001511	3.9984816	-65.670622	R0:N12:S0:1	-43.306667	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:21
2x2_2C_8b_C2v_L	20.666667	10.166667	5.1666667	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	10.986667	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.9998732	0.0010920514	5.9197099e-07	1.9987768	1.9992698	2.8926666e-06	1.9992698	2.8927119e-06	5.5397184e-06	1.9983145	1.0010891	0.0030476333	-0.13984982	0.10798723	-0.0067057013	-0.10798828	0.0067057532	-0.0093449005	0.1641605	0.00027274383	5.919709e-07	0.0012228862	0.00073017061	2.8926645e-06	0.00073018479	2.8927098e-06	5.5397106e-06	0.0016848679	0.00027351168	4.0019106	3.9980831	3.9933564	4.0066547	3.9933564	4.0066547	4.0022065	3.9977796	-64.854289	R0:N12:S0:1	-46.56	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:21
2x2_2C_8b_C2v_L	18.222222	9.5555556	4.5555556	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	10.782222	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.9999388	0.0018716668	6.2737483e-07	1.9975391	1.9988276	3.0951908e-06	1.9988275	3.0952403e-06	5.8229532e-06	1.9973185	1.0018687	0.0031189064	-0.19833433	0.13676103	-0.0068808229	-0.13676308	0.0068808766	-0.0095479339	0.20704027	0.00046716052	6.2737473e-07	0.0024593811	0.001172071	3.0951884e-06	0.0011721061	3.0952379e-06	5.8229445e-06	0.002679725	0.00046789778	4.0035898	3.9963836	3.9885236	4.0115088	3.9885236	4.0115088	4.0032922	3.9966711	-64.038836	R0:N12:S0:1	-49.813333	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:22
2x2_2C_8b_C2v_L	15.777778	8.9444444	3.9444444	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	10.577778	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.9999658	0.0041329868	6.9358182e-07	1.9927352	1.9978233	3.5127619e-06	1.9978232	3.5128203e-06	6.2174048e-06	1.9950848	1.0041299	0.003222696	-0.34052658	0.18599536	-0.0071675374	-0.18599985	0.0071675946	-0.009792379	0.28028433	0.0010298159	6.9358167e-07	0.0072513386	0.0021755137	3.5127588e-06	0.0021756186	3.5128172e-06	6.2173946e-06	0.0049090625	0.0010305817	4.0092876	3.9904443	3.973697	4.0264483	3.9736968	4.0264485	4.0038947	3.9959484	-63.225556	R0:N12:S0:1	-53.066667	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:22
2x2_2C_8b_C2v_L	13.333333	8.3333333	3.3333333	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	10.373333	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.9999794	0.027328811	1.2786171e-06	1.9128376	1.9949093	7.3367426e-06	1.9949089	7.3367804e-06	6.9497282e-06	1.9880204	1.0273252	0.003849163	-1.1670645	0.2781297	-0.0091496964	-0.2781422	0.0091497272	-0.010040487	0.44091553	0.0066534285	1.2786165e-06	0.084865891	0.0050849689	7.3367238e-06	0.0050854184	7.3367617e-06	6.9497181e-06	0.011941476	0.0066541604	4.0930534	3.8672184	3.8022034	4.2007781	3.8022088	4.2007729	3.9426077	4.0541535	-62.42393	R0:N12:S0:1	-56.32	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:23
2x2_2C_8b_C2v_L	10.888889	7.7222222	2.7222222	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	10.168889	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.9999923	0.5101317	1.6021791e-05	0.049413467	1.9928035	6.047493e-05	1.9928	6.0472745e-05	1.4467347e-05	1.9243314	1.5101251	0.020705482	-1.0805113	0.17422443	-0.037760115	-0.17428883	0.037758582	-0.0099580468	1.2875837	0.0083656086	1.6021631e-05	0.04783264	0.007343914	6.0472863e-05	0.0073475115	6.0470677e-05	1.4467576e-05	0.073824435	0.0083673153	7.7696113	7.2197296	1.1717966	6.9372467	1.1721089	6.93698	2.5171147	5.2633555	-62.122576	R0:N12:S0:1	-59.573333	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:23
2x2_2C_8b_C2v_L	8.4444444	7.1111111	2.1111111	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	9.9644444	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	1.9999992	0.9338821	1.5563193e-05	0.010075317	1.1630934	6.4964501e-05	1.0910405	6.4588842e-05	0.00013418362	1.9999875	1.933881	0.022081676	-0.55867958	1.278854	-0.043809733	-1.3840101	0.043569894	-0.064996182	0.0001202725	0.014471415	1.5563047e-05	0.010011591	0.86687698	6.496202e-05	0.87640181	6.4586395e-05	0.00013417275	1.9105316e-05	0.014472186	7.9600642	7.8257755	3.9092045	7.5099016	4.0845335	7.4716256	7.997082	0.0013049553	-62.350656	R0:N12:S0:1	-62.826667	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:24
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	9.76	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1.3333333	2	0.99415197	1.2430358e-05	0.0040462167	1.8767722	5.612463e-05	0.14234281	5.547652e-05	0.00010839139	1.9999992	1.9941518	0.019912756	-0.35913403	0.049065303	-0.042336397	-0.72877701	0.041920954	-0.058840525	1.6926234e-05	0.0014471993	1.2430266e-05	0.0040361134	0.23007509	5.6122766e-05	0.24666597	5.5474706e-05	0.00010838444	1.2862324e-06	0.0014473421	7.9836036	7.9293779	0.52048539	7.9941353	7.2325061	7.9275614	7.9981313	0.00048285401	-63.127415	R0:N12:S0:1	-66.08	uncorrelated	b7fd39a	v1.0.3	2022-07-04@14:25
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	9.76	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99415198	1.2430358e-05	0.0040462171	1.8768965	5.6124677e-05	0.14221843	5.5476475e-05	0.00010839139	1.9999992	1.9941518	0.019912756	-0.35913405	0.049016208	-0.042336427	-0.7288254	0.041920925	-0.058840526	1.6928249e-05	0.0014471972	1.2430266e-05	0.0040361138	0.22985821	5.6122813e-05	0.24645142	5.547466e-05	0.00010838445	1.2874201e-06	0.0014473406	7.9836036	7.9293779	0.51996721	7.9941401	7.2329509	7.9275567	7.9981313	0.00048286949	-63.127415	R0:N12:S0:1	-66.08	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:18
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	9.76	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99415198	1.2430358e-05	0.0040462171	1.8768965	5.6124677e-05	0.14221843	5.5476475e-05	0.00010839139	1.9999992	1.9941518	0.019912756	-0.35913405	0.049016208	-0.042336427	-0.7288254	0.041920925	-0.058840526	1.6928249e-05	0.0014471971	1.2430266e-05	0.0040361138	0.22985821	5.6122813e-05	0.24645142	5.547466e-05	0.00010838445	1.286878e-06	0.00144734	7.9836036	7.9293779	0.5199672	7.9941401	7.2329509	7.9275567	7.9981313	0.00048286949	-63.127415	R0:N12:S0:1	-66.08	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:18
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	9.76	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99415198	1.2430358e-05	0.0040462171	1.8768965	5.6124677e-05	0.14221843	5.5476475e-05	0.00010839139	1.9999992	1.9941518	0.019912756	-0.35913405	0.049016208	-0.042336427	-0.7288254	0.041920925	-0.058840526	1.6928249e-05	0.0014471972	1.2430266e-05	0.0040361138	0.22985821	5.6122813e-05	0.24645142	5.547466e-05	0.00010838445	1.2872213e-06	0.0014473404	7.9836036	7.9293779	0.51996721	7.9941401	7.2329509	7.9275567	7.9981313	0.00048286949	-63.127415	R0:N12:S0:1	-66.08	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:19
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	9.76	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99415198	1.2430358e-05	0.0040462171	1.8768965	5.6124677e-05	0.14221843	5.5476475e-05	0.00010839139	1.9999992	1.9941518	0.019912756	-0.35913405	0.049016208	-0.042336427	-0.7288254	0.041920925	-0.058840526	1.6928249e-05	0.0014471972	1.2430266e-05	0.0040361138	0.22985821	5.6122813e-05	0.24645142	5.547466e-05	0.00010838445	1.2872353e-06	0.0014473404	7.9836036	7.9293779	0.51996721	7.9941401	7.2329509	7.9275567	7.9981313	0.00048286949	-63.127415	R0:N12:S0:1	-66.08	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:19
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	9.76	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99415198	1.2430358e-05	0.0040462171	1.8768965	5.6124677e-05	0.14221843	5.5476475e-05	0.00010839139	1.9999992	1.9941518	0.019912756	-0.35913405	0.049016208	-0.042336427	-0.7288254	0.041920925	-0.058840526	1.6928249e-05	0.0014471971	1.2430266e-05	0.0040361138	0.22985821	5.6122813e-05	0.24645142	5.547466e-05	0.00010838445	1.286878e-06	0.00144734	7.9836036	7.9293779	0.5199672	7.9941401	7.2329509	7.9275567	7.9981313	0.00048286949	-63.127415	R0:N12:S0:1	-66.08	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:19
model	E_kin	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	6	6.5	1.5	0.092118388	-2.1957602	-2.7381036	0.24894062	-2.7380656	0.2489376	0.29628049	-2.7779187	9.76	-0.0041921423	0.024074755	-0.02596476	0.0093092653	0.025964499	-0.0093093345	0.013099571	-0.040230487	1e-09	1e-09	1e-09	1.3333333	2	0	0	0	0.99415198	1.2430358e-05	0.0040462171	1.8768965	5.6124677e-05	0.14221843	5.5476475e-05	0.00010839139	1.9999992	1.9941518	0.019912756	-0.35913405	0.049016208	-0.042336427	-0.7288254	0.041920925	-0.058840526	1.6928249e-05	0.0014471972	1.2430266e-05	0.0040361138	0.22985821	5.6122813e-05	0.24645142	5.547466e-05	0.00010838445	1.2872541e-06	0.0014473404	7.9836036	7.9293779	0.5199672	7.9941401	7.2329509	7.9275567	7.9981313	0.00048286949	-63.127415	R0:N12:S0:1	-66.08	uncorrelated	b7fd39a	v1.0.3	2022-07-05@09:19
