GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
YY	10.5	4.0781	0.039834653	-1.9362419	-2.874651	0.28496725	-2.8762328	0.2850573	0.35102519	-2.469968	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	0.16861051	1.009492	-1.7107125	0.30144774	1.7111547	-0.30124384	0.42929549	-2.3129328	2024-08-14@08:21	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.040337893	-1.9392442	-2.8801671	0.28574022	-2.880945	0.28566661	0.35221069	-2.4758287	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	0.16866404	1.0098381	-1.7108393	0.30153195	1.7110526	-0.30149819	0.4293038	-2.3125511	2024-08-14@08:21	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.040005482	-1.9444111	-2.8842059	0.28455879	-2.8846544	0.28494812	0.3520302	-2.4817105	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	0.16844799	1.0101741	-1.7106813	0.30074806	1.7108542	-0.30101367	0.42825309	-2.3125558	2024-08-14@08:22	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.03935455	-1.9482393	-2.8906461	0.28481394	-2.8893158	0.284081	0.35051019	-2.4877596	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	0.16793016	1.0103545	-1.7110908	0.30089791	1.7106435	-0.3005482	0.42749493	-2.3121648	2024-08-14@08:22	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.039025551	-1.9530394	-2.8952825	0.28351745	-2.8942077	0.28370975	0.35053486	-2.4935358	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	0.16775388	1.010614	-1.7110515	0.30018652	1.7107704	-0.30006623	0.42647601	-2.3120622	2024-08-14@08:23	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.03875013	-1.9559734	-2.8979179	0.2834999	-2.8993161	0.28309438	0.34951387	-2.4993803	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	0.16743751	1.0107126	-1.7104258	0.30002055	1.7107567	-0.29980137	0.4257112	-2.3116341	2024-08-14@08:23	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.038409004	-1.9618918	-2.9031814	0.28229849	-2.9048419	0.2832756	0.34864624	-2.5051576	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	0.1671601	1.0110588	-1.7104689	0.29915799	1.7110584	-0.29969458	0.42442138	-2.3113407	2024-08-14@08:24	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.038030052	-1.9653143	-2.9088108	0.28239976	-2.9075303	0.28155527	0.34835497	-2.5110139	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	0.1668859	1.0112768	-1.7107791	0.29908018	1.710338	-0.29885732	0.42380357	-2.3111587	2024-08-14@08:24	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.037415704	-1.9692432	-2.9138191	0.28162266	-2.9098761	0.28120731	0.34704079	-2.5169769	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	0.16647208	1.0113568	-1.7107595	0.29876005	1.7096315	-0.29845706	0.42285952	-2.3108174	2024-08-14@08:25	2.1719	1	0.1609	v2.7.1	
YY	10.5	4.0781	0.037153122	-1.973285	-2.915756	0.28044678	-2.9192115	0.28113061	0.34685012	-2.5234691	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	0.16618466	1.011551	-1.709913	0.29802949	1.7109192	-0.29820653	0.42196229	-2.3108548	2024-08-14@08:25	2.1719	1	0.1609	v2.7.1	
