GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
YY	10.5	2.9738	0.88169234	-2.2121571	-3.164587	0.66433303	-3.1645837	0.83663307	0.71876228	-3.0095356	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	6.0929643e-07	0.94112845	-1.513578	-6.9112482e-07	1.5135775	4.7737237e-07	9.0936873e-07	-2.0394911	2024-08-14@08:16	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	0.86921799	-2.2347264	-3.178714	0.67442968	-3.1786894	0.93202687	0.79854595	-3.0204076	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-2.9633661e-07	0.94399225	-1.5152952	-1.2316263e-06	1.5152899	7.518839e-07	-4.0167722e-06	-2.0405773	2024-08-14@08:16	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	0.90402932	-2.258395	-3.1939407	0.71806714	-3.193903	1.0494979	0.88380217	-3.0320162	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	1.1833274e-06	0.94694028	-1.5170979	3.9677324e-06	1.5170926	-1.0427366e-06	-2.3104552e-06	-2.0417295	2024-08-14@08:17	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	1.0262876	-2.2829025	-3.21003	0.83120627	-3.2100434	1.2064475	1.0155109	-3.0442277	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	-5.2768663e-08	0.94994803	-1.5189661	-1.3867415e-07	1.5189676	2.2203495e-06	-1.3941719e-06	-2.0429374	2024-08-14@08:17	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	1.2817798	-2.307635	-3.2266362	1.0480509	-3.2266296	1.3980383	1.2046603	-3.0567655	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	-8.2754252e-06	0.95293047	-1.5208514	-2.3747997e-06	1.5208505	3.6134139e-06	2.2743816e-06	-2.0441473	2024-08-14@08:17	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	1.7113307	-2.3324903	-3.2434604	1.4263089	-3.2434366	1.6253529	1.4792742	-3.0694985	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-1.487218e-06	0.95588442	-1.5227203	-2.4508467e-06	1.5227147	-3.5062737e-06	2.3056197e-06	-2.04535	2024-08-14@08:18	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	2.357835	-2.3571783	-3.2603906	1.9861405	-3.2603769	1.8904024	1.8797407	-3.0823077	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	1.7040223e-07	0.95877462	-1.5245688	1.5081719e-06	1.5245652	8.0887955e-07	-3.1160819e-06	-2.0465323	2024-08-14@08:18	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	3.2261908	-2.3816541	-3.2772961	2.7884312	-3.2772961	2.2192	2.4255574	-3.0951268	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	-1.7141588e-07	0.96160005	-1.5263816	1.1896581e-07	1.5263818	-3.3660148e-07	-2.6219249e-07	-2.0476881	2024-08-14@08:19	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	4.3174387	-2.4058637	-3.2941371	3.8233582	-3.2941341	2.6681462	3.1458741	-3.1079056	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-7.4092453e-07	0.96435747	-1.5281598	-8.3668401e-08	1.5281591	-1.6296451e-06	-1.058541e-06	-2.0488117	2024-08-14@08:19	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	5.633636	-2.429774	-3.3108606	5.1190566	-3.3108632	3.2756344	4.0901436	-3.1206286	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-8.1234442e-08	0.96704441	-1.5298969	1.8483829e-08	1.5298973	-2.1173893e-07	-1.0577007e-07	-2.049904	2024-08-14@08:19	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	7.2030086	-2.4533853	-3.3274625	6.697529	-3.3274666	4.0729807	5.2799589	-3.1332832	a248bdd	2x2_2C_8b_C2v_L	9.78	validity_data_2022.py	-5.5610426e-08	0.969663	-1.531595	6.0221647e-07	1.5315959	9.5696561e-08	6.1216301e-07	-2.0509645	2024-08-14@08:20	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	9.0618745	-2.4766742	-3.3439184	8.5639839	-3.3439177	5.0895887	6.7372773	-3.1458503	a248bdd	2x2_2C_8b_C2v_L	9.79	validity_data_2022.py	-1.1937998e-07	0.97221201	-1.5332519	4.6088451e-07	1.5332517	-2.5536207e-07	4.9500294e-08	-2.0519903	2024-08-14@08:20	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	11.137097	-2.4996574	-3.3602235	10.80444	-3.3602244	6.3485336	8.5000183	-3.1583334	a248bdd	2x2_2C_8b_C2v_L	9.8	validity_data_2022.py	1.2929264e-07	0.97469507	-1.5348675	4.9749822e-08	1.5348677	-2.0792818e-07	-1.080141e-07	-2.0529835	2024-08-14@08:20	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	13.498203	-2.5223517	-3.3763848	13.447906	-3.3763839	7.8657162	10.621472	-3.1707328	a248bdd	2x2_2C_8b_C2v_L	9.81	validity_data_2022.py	-1.6253073e-07	0.97711592	-1.536444	-5.2667858e-08	1.5364438	-3.784902e-07	-5.1999537e-07	-2.0539449	2024-08-14@08:20	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	16.147381	-2.5447613	-3.3924006	16.519686	-3.3923997	9.6013523	13.113177	-3.1830472	a248bdd	2x2_2C_8b_C2v_L	9.82	validity_data_2022.py	1.2102151e-06	0.97947613	-1.537982	-1.4101929e-06	1.5379818	1.1411571e-06	-1.1257029e-06	-2.0548749	2024-08-14@08:21	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	19.133843	-2.566895	-3.4082708	20.030336	-3.4082714	11.59156	16.006209	-3.1952762	a248bdd	2x2_2C_8b_C2v_L	9.83	validity_data_2022.py	-5.1729146e-07	0.98177796	-1.5394817	-4.2323405e-07	1.5394819	1.9894155e-07	1.8660474e-08	-2.0557739	2024-08-14@08:21	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	22.498189	-2.5887648	-3.4239981	23.97284	-3.4239965	13.846267	19.346622	-3.2074214	a248bdd	2x2_2C_8b_C2v_L	9.84	validity_data_2022.py	-2.0042959e-07	0.98402405	-1.5409444	2.7804617e-07	1.540944	-4.1706977e-07	3.0424428e-07	-2.0566426	2024-08-14@08:21	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	26.268641	-2.6103761	-3.4395842	28.344654	-3.4395819	16.370428	23.198924	-3.2194824	a248bdd	2x2_2C_8b_C2v_L	9.85	validity_data_2022.py	6.9901773e-07	0.98621593	-1.5423705	-1.0306084e-06	1.5423701	-1.2104143e-06	1.0805252e-06	-2.0574813	2024-08-14@08:22	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	30.490406	-2.6317404	-3.4550275	33.16234	-3.4550258	19.184851	27.591502	-3.2314622	a248bdd	2x2_2C_8b_C2v_L	9.86	validity_data_2022.py	6.9674155e-08	0.98835604	-1.5437602	7.0408601e-08	1.5437599	2.0239777e-07	4.1215367e-07	-2.0582911	2024-08-14@08:22	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	35.175313	-2.6528632	-3.4703354	38.465616	-3.4703327	22.314822	32.51292	-3.2433591	a248bdd	2x2_2C_8b_C2v_L	9.87	validity_data_2022.py	-7.0689395e-07	0.9904458	-1.5451153	1.1845e-07	1.5451147	-1.2779715e-06	-1.8961829e-07	-2.0590718	2024-08-14@08:22	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	40.354182	-2.6737536	-3.4855042	44.284273	-3.4855049	25.779477	37.997779	-3.2551754	a248bdd	2x2_2C_8b_C2v_L	9.88	validity_data_2022.py	4.9952093e-07	0.99248726	-1.5464353	9.5703611e-08	1.5464354	-4.2981931e-07	-1.312036e-06	-2.0598243	2024-08-14@08:23	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	46.092353	-2.694418	-3.5005404	50.621517	-3.5005389	29.628334	44.049256	-3.2669114	a248bdd	2x2_2C_8b_C2v_L	9.89	validity_data_2022.py	-8.9542192e-07	0.99448186	-1.5477217	-9.5313354e-08	1.5477214	-4.4823699e-07	-1.3432329e-07	-2.0605489	2024-08-14@08:23	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	52.419582	-2.7148629	-3.5154439	57.47578	-3.5154429	33.89512	50.705257	-3.2785677	a248bdd	2x2_2C_8b_C2v_L	9.9	validity_data_2022.py	9.7267339e-07	0.9964312	-1.548975	3.1375251e-06	1.5489747	1.3720386e-06	-5.99152e-07	-2.0612461	2024-08-14@08:24	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	59.388653	-2.7350934	-3.5302161	64.846747	-3.5302166	38.618913	57.990786	-3.2901444	a248bdd	2x2_2C_8b_C2v_L	9.91	validity_data_2022.py	-1.5184568e-06	0.9983364	-1.5501955	1.0211304e-06	1.5501956	-8.5255567e-07	-6.954655e-08	-2.0619159	2024-08-14@08:24	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	67.051068	-2.75512	-3.544858	73.045901	-3.5448582	43.772689	65.895595	-3.3016447	a248bdd	2x2_2C_8b_C2v_L	9.92	validity_data_2022.py	2.0321206e-06	1.0001997	-1.5513837	7.956144e-07	1.5513838	5.6314483e-07	1.9013084e-06	-2.0625597	2024-08-14@08:24	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	75.462521	-2.7749421	-3.5593699	82.171167	-3.5593714	49.429327	74.367818	-3.3130669	a248bdd	2x2_2C_8b_C2v_L	9.93	validity_data_2022.py	-1.4071316e-06	1.0020213	-1.55254	2.7903731e-07	1.5525403	8.6071732e-07	-2.6830983e-07	-2.063177	2024-08-14@08:25	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	84.591352	-2.7945659	-3.5737567	92.147557	-3.5737581	55.540328	83.505246	-3.3244115	a248bdd	2x2_2C_8b_C2v_L	9.94	validity_data_2022.py	-1.6405715e-06	1.0038027	-1.5536656	-1.9914126e-06	1.5536658	-3.4171718e-07	-2.2347848e-06	-2.0637682	2024-08-14@08:25	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	94.492701	-2.8139988	-3.588018	103.02207	-3.5880168	62.138761	93.321182	-3.3356808	a248bdd	2x2_2C_8b_C2v_L	9.95	validity_data_2022.py	-7.3513276e-07	1.0055453	-1.5547606	-2.8890117e-06	1.5547604	1.3984718e-06	3.1469249e-07	-2.0643342	2024-08-14@08:26	1.926	1	0.2481	v2.7.1	
YY	10.5	2.9738	105.21783	-2.8332425	-3.6021521	114.8318	-3.6021517	69.252417	103.82406	-3.3468741	a248bdd	2x2_2C_8b_C2v_L	9.96	validity_data_2022.py	8.8055155e-07	1.0072498	-1.5558249	3.4951386e-07	1.5558248	2.0156221e-06	-4.2346607e-07	-2.0648751	2024-08-14@08:26	1.926	1	0.2481	v2.7.1	
