GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	10	1.9906	0.86482706	-2.3216907	-3.3836801	0.95451927	-3.3836911	0.79081853	0.98923347	-3.3083275	a248bdd	2x2_2C_8b_C2v_L	9.2	validity_data_2022.py	-3.2717558e-07	0.96977466	-1.5723005	2.9744545e-07	1.5723024	1.175935e-07	-1.2794456e-06	-2.123084	2024-08-14@13:34	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	0.96596197	-2.3444754	-3.3979036	1.0641403	-3.3978928	0.86768652	1.0564596	-3.3191562	a248bdd	2x2_2C_8b_C2v_L	9.21	validity_data_2022.py	-5.526829e-06	0.97264297	-1.5740492	-1.9726866e-06	1.5740458	-2.48251e-06	8.0945829e-07	-2.1241694	2024-08-14@13:35	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	1.0967546	-2.3688495	-3.4135379	1.1966385	-3.4135036	0.96430105	1.1726684	-3.3309294	a248bdd	2x2_2C_8b_C2v_L	9.22	validity_data_2022.py	1.0776702e-06	0.97569661	-1.5759592	-4.3150353e-07	1.5759535	2.4735212e-06	-1.7711298e-06	-2.1253917	2024-08-14@13:35	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	1.2630497	-2.3938193	-3.4299897	1.3684147	-3.4299639	1.1147707	1.3870103	-3.343255	a248bdd	2x2_2C_8b_C2v_L	9.23	validity_data_2022.py	5.0403841e-07	0.97877172	-1.5779108	1.4300738e-06	1.5779054	3.066764e-06	-2.6720435e-06	-2.1266342	2024-08-14@13:35	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	1.4958734	-2.4190482	-3.4470024	1.5904328	-3.4469462	1.3551386	1.7233001	-3.3559801	a248bdd	2x2_2C_8b_C2v_L	9.24	validity_data_2022.py	-3.0501842e-06	0.98183143	-1.5798836	1.6917958e-06	1.5798707	-1.5520083e-06	4.8617176e-07	-2.1278943	2024-08-14@13:36	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	1.8106133	-2.4443587	-3.464279	1.8968844	-3.4642746	1.7339471	2.2323683	-3.3689111	a248bdd	2x2_2C_8b_C2v_L	9.25	validity_data_2022.py	2.8390809e-08	0.98485974	-1.5818434	8.9053966e-07	1.5818423	7.7442333e-07	7.5593297e-07	-2.1291449	2024-08-14@13:36	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	2.2397941	-2.4695923	-3.4816934	2.2456575	-3.4816964	2.2977753	2.970113	-3.381956	a248bdd	2x2_2C_8b_C2v_L	9.26	validity_data_2022.py	-3.2960645e-07	0.98784027	-1.5837854	7.912516e-07	1.5837862	-5.332326e-07	-3.485054e-07	-2.130383	2024-08-14@13:37	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	2.7939965	-2.4946327	-3.4991351	2.6606298	-3.4991322	3.0928202	3.9600619	-3.395015	a248bdd	2x2_2C_8b_C2v_L	9.27	validity_data_2022.py	-2.0713857e-06	0.99075987	-1.585701	-1.1423329e-07	1.5857005	2.237975e-06	4.8234564e-06	-2.1315943	2024-08-14@13:37	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	3.5235652	-2.519425	-3.516513	3.1148591	-3.5165166	4.1254832	5.2565621	-3.4080405	a248bdd	2x2_2C_8b_C2v_L	9.28	validity_data_2022.py	-3.6293745e-07	0.99361463	-1.5875806	-6.8596635e-07	1.5875811	9.1120376e-07	3.1640447e-07	-2.1327746	2024-08-14@13:37	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	4.4724837	-2.5439281	-3.5337849	3.6501768	-3.5337836	5.4130435	6.884203	-3.4210149	a248bdd	2x2_2C_8b_C2v_L	9.29	validity_data_2022.py	-4.5374902e-07	0.99640095	-1.5894203	3.9450583e-07	1.5894203	-1.3079059e-07	1.8818425e-07	-2.133925	2024-08-14@13:37	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	5.6497389	-2.5681483	-3.5509382	4.2930175	-3.5509337	6.9847524	8.8900615	-3.4339223	a248bdd	2x2_2C_8b_C2v_L	9.3	validity_data_2022.py	7.4015635e-07	0.99912154	-1.5912215	1.2039363e-07	1.591221	9.3946547e-07	6.1949928e-07	-2.1350442	2024-08-14@13:38	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	7.0881227	-2.5920585	-3.5679398	5.0632323	-3.5679414	8.856202	11.317572	-3.4467394	a248bdd	2x2_2C_8b_C2v_L	9.31	validity_data_2022.py	4.2802258e-07	1.0017746	-1.5929808	-1.3590132e-07	1.5929809	-6.7643769e-07	3.2051695e-07	-2.1361287	2024-08-14@13:38	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	8.8535311	-2.6156652	-3.5847911	5.945195	-3.5847907	11.022173	14.1969	-3.4594697	a248bdd	2x2_2C_8b_C2v_L	9.32	validity_data_2022.py	-3.486445e-08	1.0043622	-1.5946985	5.7387464e-07	1.5946983	3.8251324e-08	4.4786336e-07	-2.1371803	2024-08-14@13:38	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	10.963535	-2.6389932	-3.6014984	6.9904838	-3.6014959	13.487607	17.537542	-3.4721138	a248bdd	2x2_2C_8b_C2v_L	9.33	validity_data_2022.py	3.1564683e-07	1.006889	-1.5963772	8.2245823e-09	1.5963769	-5.4983703e-07	-4.0134372e-07	-2.1382002	2024-08-14@13:39	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	13.448113	-2.6620424	-3.6180554	8.2149842	-3.6180561	16.280573	21.390655	-3.4846694	a248bdd	2x2_2C_8b_C2v_L	9.34	validity_data_2022.py	2.2760163e-07	1.009356	-1.5980168	4.6204032e-07	1.5980169	3.1141801e-07	-1.4509184e-07	-2.1391884	2024-08-14@13:39	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	16.338555	-2.6848196	-3.6344647	9.6460182	-3.6344648	19.423067	25.815494	-3.497136	a248bdd	2x2_2C_8b_C2v_L	9.35	validity_data_2022.py	-1.0985733e-06	1.0117652	-1.5996178	3.2917459e-07	1.5996179	-1.9333877e-07	1.228923e-06	-2.1401452	2024-08-14@13:39	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	19.695604	-2.7073338	-3.6507255	11.324211	-3.6507239	22.93472	30.81858	-3.5095153	a248bdd	2x2_2C_8b_C2v_L	9.36	validity_data_2022.py	-1.6524466e-07	1.0141186	-1.6011808	-7.5361805e-07	1.6011805	6.454714e-07	1.0331985e-06	-2.1410716	2024-08-14@13:40	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	23.572527	-2.7295952	-3.6668404	13.340307	-3.6668411	26.752449	36.424648	-3.5218057	a248bdd	2x2_2C_8b_C2v_L	9.37	validity_data_2022.py	6.7543916e-07	1.0164185	-1.6027066	1.6502952e-06	1.6027067	-1.3214324e-06	1.5023135e-06	-2.1419673	2024-08-14@13:40	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	28.02874	-2.7516085	-3.6828119	15.71221	-3.682811	30.920438	42.637374	-3.5340088	a248bdd	2x2_2C_8b_C2v_L	9.38	validity_data_2022.py	-1.8345859e-08	1.0186662	-1.6041959	1.4498351e-06	1.6041958	-2.1491913e-08	9.4055344e-08	-2.1428332	2024-08-14@13:40	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	33.072533	-2.7733831	-3.6986386	18.434174	-3.6986367	35.463537	49.525276	-3.5461268	a248bdd	2x2_2C_8b_C2v_L	9.39	validity_data_2022.py	-1.4949534e-06	1.0208639	-1.605649	1.8843748e-08	1.6056486	-8.339391e-07	1.0058006e-06	-2.14367	2024-08-14@13:41	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	38.737338	-2.7949254	-3.7143259	21.592231	-3.7143234	40.45118	57.017929	-3.5581573	a248bdd	2x2_2C_8b_C2v_L	9.4	validity_data_2022.py	1.1239844e-07	1.0230131	-1.6070672	8.2515591e-08	1.6070666	-1.1242653e-07	-4.079337e-06	-2.1444773	2024-08-14@13:41	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	45.098877	-2.8162426	-3.7298716	25.113894	-3.729871	45.834366	65.236249	-3.5701026	a248bdd	2x2_2C_8b_C2v_L	9.41	validity_data_2022.py	8.4609513e-07	1.0251153	-1.6084501	4.8184216e-07	1.60845	2.8055591e-07	1.7836448e-07	-2.1452561	2024-08-14@13:41	2.0219	1	0.2194	v2.7.1	
YY	10	1.9906	52.159661	-2.8373388	-3.7452784	29.042895	-3.7452797	51.675897	74.198305	-3.5819634	a248bdd	2x2_2C_8b_C2v_L	9.42	validity_data_2022.py	6.1820123e-07	1.0271718	-1.6097988	9.5897269e-07	1.6097991	-1.5655791e-06	1.1460328e-06	-2.1460067	2024-08-14@13:42	2.0219	1	0.2194	v2.7.1	
