model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	9.0420469	0	14	3.4473	-0.0021426642	-3.0737648	-3.6477035	-0.10609092	-3.6462134	-0.10617096	0.14517156	-3.1875366	10	0.00093925696	-1.3352984e-05	0.010673399	-0.1683012	0.010652734	-0.16834222	-2.4504974e-05	6.1134129e-07	-0.11166089	-1.0416009	1.624577	0.050803657	-1.6242818	-0.050715474	0.23731122	-2.1383805	1.9316	1	0.2377	0.014040757	1.2557797	1.6210273	-0.58916517	-0.19599684	0.079909249	0.13905442	0.24213478	1.9406806	1.8043896	1.5801048	1.8044149	1.5800996	0.016843166	1.5485374	1.1156453	-0.010099775	-1.4308035e-05	0.1043501	1.1212957	0.10443797	1.122016	0.00014998221	1.3843276e-05	1.138548	0.73172206	-1.5529067	-0.5840799	1.5525794	0.58351504	-0.29268052	2.5291684	0.029900601	0.21926462	0.057786745	0.17921462	0.3513858	0.17919323	0.35134079	0.016945206	0.35065086	0.036473752	3.9905107	5.4148437	5.1866723	5.0652899	5.1868371	5.0650497	4.2650971	6.20983	5.286094	2.7225887	3.3485615	5.0661805	3.3481098	5.0663909	3.7864812	3.1638579	-73.080973	R0:S0:1	-52.4216	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.22e+02	 4.80e-03	2022-08-02@11:38
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	9.2269911	0	14	3.4473	-0.013118802	-3.1677209	-3.7212978	-0.092464578	-3.7221516	-0.092456193	0.12559703	-3.2511106	10.1	0.0001134808	-1.0753589e-05	0.010939629	-0.15340957	0.010945587	-0.15341775	2.688609e-06	-6.0694482e-06	-0.10898767	-1.0498035	1.6292283	0.059458113	-1.6294012	-0.05945888	0.21745935	-2.1391712	1.9316	1	0.2377	0.013903012	1.260654	1.6281729	-0.5717177	-0.18377196	0.075359458	0.14041116	0.21271465	1.9440586	1.8161589	1.618288	1.816156	1.6183529	0.014136525	1.5738636	1.1203084	-0.0019005718	-4.190537e-05	0.093538161	1.030995	0.093529135	1.030721	0.00011200159	7.7236284e-05	1.0742313	0.7172093	-1.5140278	-0.58438009	1.5141771	0.5843675	-0.26983802	2.4750352	0.030146967	0.19647994	0.054672623	0.16980797	0.32456598	0.16981122	0.32454557	0.014197056	0.33847643	0.035716079	3.8226951	5.4413954	5.1915348	5.0861123	5.1914117	5.0859246	4.2469852	6.1171878	5.2998062	2.7188549	3.3676961	4.932459	3.3679854	4.932429	3.796549	3.2140441	-74.032076	R0:S0:1	-53.2216	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.12e+02	 5.08e-03	2022-08-02@12:01
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	9.0420469	0	14	3.4473	-0.0021426642	-3.0737648	-3.6477035	-0.10609092	-3.6462134	-0.10617096	0.14517156	-3.1875366	10	0.00093925696	-1.3352984e-05	0.010673399	-0.1683012	0.010652734	-0.16834222	-2.4504974e-05	6.1134129e-07	-0.11166089	-1.0416009	1.624577	0.050803657	-1.6242818	-0.050715474	0.23731122	-2.1383805	1.9316	1	0.2377	0.014040757	1.2557797	1.6210273	-0.58916517	-0.19599684	0.079909249	0.13905442	0.24213478	1.9406806	1.8043896	1.5801048	1.8044149	1.5800996	0.016843166	1.5485374	1.1156453	-0.010099775	-1.4308035e-05	0.1043501	1.1212957	0.10443797	1.122016	0.00014998221	1.3843276e-05	1.138548	0.73172206	-1.5529067	-0.5840799	1.5525794	0.58351504	-0.29268052	2.5291684	0.029900601	0.21926462	0.057786745	0.17921462	0.3513858	0.17919323	0.35134079	0.016945206	0.35065086	0.036473752	3.9905107	5.4148437	5.1866723	5.0652899	5.1868371	5.0650497	4.2650971	6.20983	5.286094	2.7225887	3.3485615	5.0661805	3.3481098	5.0663909	3.7864812	3.1638579	-73.080973	R0:S0:1	-52.4216	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.22e+02	 4.80e-03	2022-08-02@12:33
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	9.2269911	0	14	3.4473	-0.013118802	-3.1677209	-3.7212978	-0.092464578	-3.7221516	-0.092456193	0.12559703	-3.2511106	10.1	0.0001134808	-1.0753589e-05	0.010939629	-0.15340957	0.010945587	-0.15341775	2.688609e-06	-6.0694482e-06	-0.10898767	-1.0498035	1.6292283	0.059458113	-1.6294012	-0.05945888	0.21745935	-2.1391712	1.9316	1	0.2377	0.013903012	1.260654	1.6281729	-0.5717177	-0.18377196	0.075359458	0.14041116	0.21271465	1.9440586	1.8161589	1.618288	1.816156	1.6183529	0.014136525	1.5738636	1.1203084	-0.0019005718	-4.190537e-05	0.093538161	1.030995	0.093529135	1.030721	0.00011200159	7.7236284e-05	1.0742313	0.7172093	-1.5140278	-0.58438009	1.5141771	0.5843675	-0.26983802	2.4750352	0.030146967	0.19647994	0.054672623	0.16980797	0.32456598	0.16981122	0.32454557	0.014197056	0.33847643	0.035716079	3.8226951	5.4413954	5.1915348	5.0861123	5.1914117	5.0859246	4.2469852	6.1171878	5.2998062	2.7188549	3.3676961	4.932459	3.3679854	4.932429	3.796549	3.2140441	-74.032076	R0:S0:1	-53.2216	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.12e+02	 5.08e-03	2022-08-02@12:49
2x2_2C_8b_C2v_L	9.0609141	0	14	3.4473	-0.002629277	-3.0834961	-3.6555775	-0.10475651	-3.6546476	-0.10468048	0.14343459	-3.1941651	10.01	0.0012772781	-1.2986476e-05	0.010680281	-0.16718544	0.010665201	-0.16707982	-2.353433e-05	5.6336623e-06	-0.11133472	-1.0424551	1.625033	0.051425284	-1.6248051	-0.051433057	0.23577035	-2.1383665	1.9316	1	0.2377	0.014053361	1.256284	1.6217283	-0.58741347	-0.19471645	0.079432698	0.13918618	0.23802752	1.9411146	1.8057075	1.583846	1.8056369	1.584087	0.016576305	1.5513897	1.1161326	-0.013881815	-6.6423498e-05	0.10311586	1.1137611	0.10319311	1.1125717	0.00025745915	7.6997197e-05	1.1303838	0.72973972	-1.5484794	-0.58283474	1.5488466	0.58312045	-0.29083856	2.5230393	0.029924746	0.21607914	0.057388598	0.17816634	0.3490393	0.17822936	0.34896991	0.016672216	0.3493313	0.036390384	3.9679804	5.4184714	5.1870744	5.0659251	5.187279	5.0660097	4.2633637	6.1992241	5.2878483	2.7220269	3.3506392	5.052758	3.3512409	5.0515979	3.7875547	3.1698176	-73.179298	R0:S0:1	-52.5016	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.21e+02	 3.82e-03	2022-08-02@13:22
2x2_2C_8b_C2v_L	9.0761909	0	14	3.4473	-0.003423835	-3.0931086	-3.662339	-0.10268553	-3.6628985	-0.10286294	0.14123758	-3.2004428	10.02	0.0018464821	-3.2898338e-05	0.010796954	-0.16567457	0.010732972	-0.16568671	-5.2606981e-06	-4.3102444e-06	-0.11114631	-1.0432959	1.6252332	0.052604542	-1.6253496	-0.052469857	0.23398172	-2.1383746	1.9316	1	0.2377	0.014111577	1.2566856	1.6223389	-0.58595459	-0.19373902	0.079065078	0.13930365	0.23742537	1.9413176	1.8067152	1.5820954	1.8067111	1.5825346	0.016420762	1.5532364	1.1165082	-0.020500596	-0.00013853211	0.10196186	1.109551	0.10219716	1.1089695	0.00022697267	0.00010618793	1.1266539	0.72934462	-1.5450498	-0.5871193	1.5452195	0.58661765	-0.28927345	2.5189368	0.029945949	0.21555557	0.057196768	0.17732534	0.3495675	0.17733348	0.34932448	0.016510265	0.3484748	0.036334351	3.964253	5.4181386	5.1846091	5.0747554	5.1846135	5.0741716	4.2612145	6.1924013	5.2902553	2.7222288	3.3489597	5.0525886	3.3494777	5.0518422	3.7887141	3.1731759	-73.272655	R0:S0:1	-52.5816	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.21e+02	 1.00e+06	2022-08-02@13:31
2x2_2C_8b_C2v_L	9.1998359	0	14	3.4473	-0.011246819	-3.1628086	-3.713173	-0.091309765	-3.7126483	-0.091287518	0.12461354	-3.2425482	10.09	-0.00046960937	4.7271035e-05	0.010743663	-0.15460979	0.010751929	-0.15460236	2.9204722e-05	-4.1053032e-06	-0.1093078	-1.0496869	1.6284665	0.058344509	-1.6283613	-0.05828589	0.21891539	-2.1383363	1.9316	1	0.2377	0.014019191	1.2599322	1.6271621	-0.57422349	-0.18565949	0.076050623	0.14020718	0.221495	1.9433617	1.8145207	1.5984548	1.8145506	1.5981533	0.014705424	1.5694422	1.1195935	0.0070079873	8.4210628e-05	0.094467554	1.0536494	0.094421141	1.0546088	-0.0004845634	-0.00017502993	1.0873362	0.72173754	-1.5192595	-0.59187339	1.5189096	0.59168688	-0.27337953	2.4836834	0.03010964	0.20270912	0.055302231	0.17101094	0.33701476	0.1709817	0.33716918	0.014764787	0.34068197	0.035837785	3.8754154	5.4298393	5.18245	5.1036402	5.1825025	5.103957	4.2469808	6.1330412	5.3029366	2.7213487	3.3555295	4.9866181	3.3548271	4.9873644	3.7965826	3.2044843	-73.925176	R0:S0:1	-53.1416	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.13e+02	 5.57e-03	2022-08-02@13:42
