model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	7.7761141	0	14	3.1695	0.0074598322	-3.0276461	-3.6124989	-0.12198359	-3.6124967	-0.12198436	0.16089191	-3.1768056	9.7	1.6544161e-05	-1.8717639e-05	0.0074005091	-0.18471827	0.0074006347	-0.18471846	-1.4158129e-05	1.3852885e-05	-0.11509086	-1.0420458	1.6312578	0.029435069	-1.6312575	-0.029439841	0.25580391	-2.1523323	1.9492	1	0.2373	0.011115227	1.2508934	1.6106698	-0.60802873	-0.20755079	0.084499265	0.13250209	0.31023834	1.9357819	1.7925998	1.5282019	1.7925992	1.5281923	0.02225827	1.5234297	1.1034653	-0.00015660374	5.1150223e-05	0.11345765	1.2322484	0.11345184	1.2322563	6.5574507e-05	-2.3107572e-05	1.2232299	0.75759002	-1.5898571	-0.52439417	1.5898578	0.52441771	-0.32190654	2.5792693	0.028704521	0.27400526	0.062248087	0.18826865	0.3861279	0.18826907	0.38613038	0.022545765	0.36041504	0.03689232	4.3404743	5.3356149	5.1565024	5.0211269	5.1565024	5.0211372	4.3087084	6.2918304	5.2725281	2.7621735	3.3378249	5.28427	3.3378181	5.2842943	3.7562627	3.1301724	-71.648684	R0:S0:1	-52.244	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.38e+02	 1.00e+06	2022-08-02@11:56
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	7.7761141	0	14	3.1695	0.0074598322	-3.0276461	-3.6124989	-0.12198359	-3.6124967	-0.12198436	0.16089191	-3.1768056	9.7	1.6544161e-05	-1.8717639e-05	0.0074005091	-0.18471827	0.0074006347	-0.18471846	-1.4158129e-05	1.3852885e-05	-0.11509086	-1.0420458	1.6312578	0.029435069	-1.6312575	-0.029439841	0.25580391	-2.1523323	1.9492	1	0.2373	0.011115227	1.2508934	1.6106698	-0.60802873	-0.20755079	0.084499265	0.13250209	0.31023834	1.9357819	1.7925998	1.5282019	1.7925992	1.5281923	0.02225827	1.5234297	1.1034653	-0.00015660374	5.1150223e-05	0.11345765	1.2322484	0.11345184	1.2322563	6.5574507e-05	-2.3107572e-05	1.2232299	0.75759002	-1.5898571	-0.52439417	1.5898578	0.52441771	-0.32190654	2.5792693	0.028704521	0.27400526	0.062248087	0.18826865	0.3861279	0.18826907	0.38613038	0.022545765	0.36041504	0.03689232	4.3404743	5.3356149	5.1565024	5.0211269	5.1565024	5.0211372	4.3087084	6.2918304	5.2725281	2.7621735	3.3378249	5.28427	3.3378181	5.2842943	3.7562627	3.1301724	-71.648684	R0:S0:1	-52.244	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.38e+02	 1.00e+06	2022-08-02@12:01
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	7.9539164	0	14	3.1695	0.0013473799	-3.0974796	-3.6848689	-0.10821235	-3.6852174	-0.10822998	0.14771628	-3.2471541	9.8	0.0018749487	3.1981557e-05	0.0094872125	-0.17186301	0.0095110418	-0.1718666	-2.0615576e-05	1.4065428e-05	-0.11218543	-1.0473989	1.635579	0.042919741	-1.635642	-0.042930825	0.24062307	-2.1555448	1.9492	1	0.2373	0.013265216	1.255672	1.6180451	-0.59071515	-0.196125	0.080068035	0.13398105	0.26701457	1.9398194	1.8041454	1.5568904	1.8041591	1.5568225	0.018910337	1.5484932	1.1083398	-0.018884834	-2.1833654e-05	0.10490979	1.1611807	0.10487138	1.1613611	5.0104048e-05	-3.2105225e-05	1.1637967	0.7387993	-1.5523142	-0.56261661	1.5522548	0.5626746	-0.30287089	2.525645	0.028979436	0.23920404	0.058534201	0.17911159	0.36635471	0.1790991	0.36637144	0.019050594	0.3495946	0.036168125	4.1376682	5.3672072	5.1510349	5.0577954	5.1509672	5.0578781	4.2914102	6.1970369	5.2797107	2.7527381	3.3521522	5.1628681	3.3520441	5.1631278	3.7646143	3.1844957	-72.556075	R0:S0:1	-53.044	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.28e+02	 3.27e-03	2022-08-02@12:37
2x2_2C_8b_C2v_L	7.97802	0	14	3.1695	0.002050841	-3.1094683	-3.691793	-0.10750968	-3.6921515	-0.10757681	0.14687493	-3.2553003	9.81	-0.00044324988	-1.9935923e-05	0.009253097	-0.17170804	0.0092644345	-0.17177222	2.6079287e-05	-4.2742939e-06	-0.11202883	-1.048355	1.6354165	0.042007345	-1.6354926	-0.042025552	0.24031967	-2.1553555	1.9492	1	0.2373	0.013177983	1.256339	1.6188347	-0.58852161	-0.1943243	0.079411014	0.13411165	0.25649095	1.9406679	1.8058293	1.5691333	1.8058686	1.5691305	0.018504884	1.5533347	1.1090228	0.0043392129	4.489327e-05	0.1030162	1.1464866	0.10299119	1.1469588	-0.00014950553	-1.6408395e-05	1.1490324	0.73412563	-1.5470502	-0.55082671	1.5468565	0.55072282	-0.30150956	2.5150743	0.029004506	0.23122384	0.057766478	0.17784784	0.36077672	0.17781416	0.36072237	0.018638593	0.34736566	0.036027909	4.0832669	5.3771259	5.1563507	5.0440596	5.1562718	5.0439484	4.2902877	6.178374	5.2792671	2.7514403	3.3622294	5.1262686	3.361997	5.1266012	3.765959	3.1957685	-72.657249	R0:S0:1	-53.124	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.27e+02	 4.75e-03	2022-08-02@13:16
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	7.9539164	0	14	3.1695	0.0013473799	-3.0974796	-3.6848689	-0.10821235	-3.6852174	-0.10822998	0.14771628	-3.2471541	9.8	0.0018749487	3.1981557e-05	0.0094872125	-0.17186301	0.0095110418	-0.1718666	-2.0615576e-05	1.4065428e-05	-0.11218543	-1.0473989	1.635579	0.042919741	-1.635642	-0.042930825	0.24062307	-2.1555448	1.9492	1	0.2373	0.013265216	1.255672	1.6180451	-0.59071515	-0.196125	0.080068035	0.13398105	0.26701457	1.9398194	1.8041454	1.5568904	1.8041591	1.5568225	0.018910337	1.5484932	1.1083398	-0.018884834	-2.1833654e-05	0.10490979	1.1611807	0.10487138	1.1613611	5.0104049e-05	-3.2105225e-05	1.1637967	0.7387993	-1.5523142	-0.56261661	1.5522548	0.5626746	-0.30287089	2.525645	0.028979436	0.23920404	0.058534201	0.17911159	0.36635471	0.1790991	0.36637144	0.019050594	0.3495946	0.036168125	4.1376682	5.3672072	5.1510349	5.0577954	5.1509672	5.0578781	4.2914102	6.1970369	5.2797107	2.7527381	3.3521522	5.1628681	3.3520441	5.1631278	3.7646143	3.1844957	-72.556075	R0:S0:1	-53.044	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 1.28e+02	 3.27e-03	2022-08-02@13:25
2x2_2C_8b_C2v_L	7.7629067	0	14	3.1695	0.0083226602	-3.0163891	-3.6073053	-0.12381536	-3.6069701	-0.12377748	0.16262117	-3.1706398	9.69	0.00011850774	7.0771669e-06	0.0071644663	-0.18582439	0.0071710606	-0.18580642	-3.0124325e-06	3.3085053e-06	-0.11519578	-1.0410322	1.6315085	0.028261995	-1.6314277	-0.028279645	0.2570689	-2.1526452	1.9492	1	0.2373	0.010844935	1.2505351	1.6101498	-0.60931146	-0.20839331	0.084819592	0.13241701	0.30720757	1.9357445	1.791394	1.5341623	1.7913856	1.5341036	0.022196113	1.5218885	1.103132	-0.0010973384	9.6222144e-06	0.11414516	1.2306474	0.11412013	1.2306723	1.8452352e-07	-9.6782517e-06	1.2232859	0.75649609	-1.5942858	-0.51868041	1.5942801	0.5187582	-0.32211739	2.5829739	0.028689218	0.27239114	0.062294234	0.18928838	0.38377342	0.1892947	0.38380352	0.022496172	0.36104339	0.036947241	4.3242029	5.3402001	5.1623879	5.0098241	5.1624236	5.0099186	4.3111469	6.2970846	5.2672763	2.7605292	3.3429262	5.2743776	3.342869	5.2744211	3.7548733	3.1264785	-71.562191	R0:S0:1	-52.164	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.38e+02	 5.70e-03	2022-08-02@13:51
2x2_2C_8b_C2v_L	7.8032395	0	14	3.1695	0.0070746199	-3.0273922	-3.619165	-0.12183085	-3.6175161	-0.12161723	0.16085966	-3.1849359	9.71	0.00027291013	-1.0049035e-06	0.0073788123	-0.18396817	0.0074050647	-0.18385298	-4.3144122e-05	1.017536e-05	-0.11473292	-1.0414116	1.6315949	0.029594754	-1.6312099	-0.029601563	0.25480131	-2.1527984	1.9492	1	0.2373	0.011261974	1.2516348	1.6117384	-0.60544736	-0.20572247	0.083791342	0.1327031	0.29586487	1.9367818	1.7941119	1.5472365	1.7940571	1.5469878	0.021481928	1.5284114	1.1042527	-0.0025384473	5.9063901e-05	0.11186739	1.2116779	0.11177879	1.2114878	0.00023770746	1.4363507e-05	1.2078818	0.75119446	-1.5854467	-0.51696029	1.5855389	0.51708932	-0.31883623	2.5689191	0.028742989	0.26436866	0.061351757	0.1872031	0.37660502	0.18724702	0.37680827	0.021751322	0.35832078	0.036756707	4.2660364	5.3501995	5.1647773	5.0067815	5.1649834	5.0071218	4.3082162	6.2721393	5.2664121	2.7588012	3.3512374	5.2331641	3.3511884	5.2331437	3.7568315	3.1420296	-71.723647	R0:S0:1	-52.324	uncorrelated	b7fd39a	v1.0.3	1	sharp_wc_2.0_b_50	 1.36e+02	 4.92e-03	2022-08-02@14:05
